,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
52,Drake Baldwin,ATL,130,528,470,125,82,22,1,20,66,65,50,2,101,4,4,1,,1,1,0.266817,0.0946969696969697,0.19128787878787878,0.492701,0.339826,0.444871,0.339595,0.784697,0.178054,2.50612,0.299371,-0.272659,-1.0157,73.7924,11.3815,117.748,-1.28835,4.31498,9.822134733200071,6.214982032775879,3.43877,91.80999755859376,,,,,,,648.6,4.989230769,648.6,4.989230769,,,,,,,,,,,,,,,,,,,Drake Baldwin,31539,686948,686948.0
53,Matt Olson,ATL,159,686,596,152,87,32,1,33,89,97,80,3,165,6,5,0,,1,1,0.255031,0.11661807580174927,0.24052478134110788,0.4839,0.346178,0.475785,0.353347,0.821963,0.220754,2.38092,0.295957,-1.08008,-1.14399,103.498,22.4413,127.168,-2.22407,3.0425,19.865252017974854,-9.207497358322144,3.42554,57.4900016784668,,,,,,,921.0,5.79245283,921.0,5.79245283,,,,,,,,,,,,,,,,,,,Matt Olson,14344,621566,621566.0
54,Shea Langeliers,OAK,131,524,476,123,71,25,2,26,67,76,41,2,117,4,4,0,,6,2,0.259456,0.07824427480916031,0.22328244274809161,0.348185,0.320311,0.480407,0.34191,0.800718,0.220951,4.05261,0.29046,-0.0660239,-0.222791,74.1621,12.2711,117.253,-0.288815,-2.51472,10.362512707710266,4.910278558731079,3.40712,57.220001220703125,,,,,,,681.9,5.205343511,681.9,5.205343511,,,,,,,,,,,,,,,,,,,Shea Langeliers,25816,669127,669127.0
55,Nico Hoerner,CHC,154,665,601,163,123,31,2,7,75,58,46,1,67,10,5,3,,29,6,0.270951,0.06917293233082707,0.10075187969924812,0.688776,0.330727,0.363661,0.306945,0.694388,0.0927102,5.62133,0.293338,1.06049,1.99617,75.2759,-3.29901,97.6445,3.05666,6.99989,1.200153112411499,9.47489047050476,3.35583,105.76000213623048,,,,,,,685.2,4.449350649,685.2,4.449350649,,,,,,,,,,,,,,,,,,,Nico Hoerner,21479,663538,663538.0
56,Jordan Westburg,BAL,141,609,554,142,86,29,2,25,76,81,41,2,139,8,4,1,,6,2,0.256268,0.06732348111658457,0.22824302134646962,0.297957,0.315299,0.450831,0.329206,0.76613,0.194563,4.26165,0.297421,0.189575,-0.656867,79.9439,7.98587,112.766,-0.467292,1.12612,8.695818781852722,2.701121091842652,3.3106,128.88999938964844,,,,,,,724.5,5.138297872,724.5,5.138297872,,,,,,,,,,,,,,,,,,,Jordan Westburg,27815,676059,676059.0
57,Jacob Wilson,OAK,141,609,559,164,115,37,1,12,73,69,37,2,57,8,4,2,,5,2,0.293909,0.060755336617405585,0.09359605911330049,0.646379,0.343591,0.425535,0.334207,0.769126,0.131626,3.26497,0.308789,0.0714136,-0.908522,82.4164,10.4583,111.947,-0.837108,-2.92899,7.738009572029114,3.3960089683532715,3.2837,177.6999969482422,,,,,,,724.1,5.135460992,724.1,5.135460992,,,,,,,,,,,,,,,,,,,Jacob Wilson,33266,805779,805779.0
58,Xander Bogaerts,SD,141,609,546,141,99,27,0,15,67,64,51,1,110,5,4,2,,17,4,0.257402,0.08374384236453201,0.180623973727422,0.459705,0.324198,0.388129,0.312545,0.712327,0.130727,4.18936,0.295895,0.520618,0.996464,71.706,-0.252061,103.427,1.51708,0.928468,3.990939736366272,7.453467905521393,3.24392,221.75999450683597,,,,,,,652.0,4.624113475,652.0,4.624113475,,,,,,,,,,,,,,,,,,,Xander Bogaerts,12161,593428,593428.0
59,Pete Alonso,BAL,157,679,601,154,85,30,1,38,88,104,60,3,156,14,5,0,,3,1,0.256882,0.08836524300441827,0.22974963181148747,0.385977,0.335793,0.500007,0.356595,0.8358,0.243125,2.62902,0.28269,-1.61069,-0.866556,104.232,24.0029,131.633,-2.47725,-2.04634,22.838239669799805,-14.771342039108276,3.2164,26.88999938964844,,,,,,,936.2,5.963057324,936.2,5.963057324,,,,,,,,,,,,,,,,,,,Pete Alonso,19251,624413,624413.0
60,Kyle Schwarber,PHI,159,686,577,138,71,22,1,43,94,104,97,3,192,7,5,0,,6,4,0.238876,0.141399416909621,0.27988338192419826,0.505147,0.352604,0.506074,0.366925,0.858678,0.267198,3.014,0.272943,-1.72667,-1.48268,111.06,30.0035,135.33,-3.20935,-0.141726,25.51559972763061,-17.091725185513496,3.19699,25.809999465942383,,,,,,,981.7,6.174213836,981.7,6.174213836,,,,,,,,,,,,,,,,,,,Kyle Schwarber,16478,656941,656941.0
61,Alex Bregman,CHC,156,672,590,146,97,29,1,19,78,73,69,2,93,8,5,0,,3,1,0.247155,0.10267857142857142,0.13839285714285715,0.743332,0.332056,0.394802,0.319569,0.726858,0.147647,3.00269,0.263224,-0.783938,-1.07858,82.9558,3.5538,106.292,-1.86251,3.07355,3.148982644081116,5.473548650741577,3.16966,124.41000366210938,,,,,,,729.9,4.678846153,729.9,4.678846153,,,,,,,,,,,,,,,,,,,Alex Bregman,17678,608324,608324.0
62,Ceddanne Rafaela,BOS,139,602,559,144,91,31,4,18,75,72,28,1,130,7,4,3,,23,7,0.25804,0.046511627906976744,0.2159468438538206,0.216075,0.300334,0.424539,0.312079,0.724874,0.1665,6.49536,0.304499,0.865496,0.896758,70.6539,-0.477085,95.3273,1.76225,9.34483,-1.5531868934631348,11.494829654693604,3.13706,125.77999877929688,,,,,,,658.4,4.736690647,658.4,4.736690647,,,,,,,,,,,,,,,,,,,Ceddanne Rafaela,24262,678882,678882.0
63,Freddie Freeman,LAD,151,651,572,156,98,33,1,24,83,85,66,3,123,8,5,1,,9,2,0.273363,0.10138248847926268,0.1889400921658986,0.536539,0.354063,0.459171,0.351586,0.813234,0.185808,3.66988,0.308529,-0.923576,-0.241744,97.2861,20.3654,126.942,-1.16532,1.02982,19.622239351272583,-10.645184516906738,3.13444,74.19000244140625,,,,,,,862.1,5.709271523,862.1,5.709271523,,,,,,,,,,,,,,,,,,,Freddie Freeman,5361,518692,518692.0
64,Yainer Diaz,HOU,128,509,477,131,86,24,1,19,59,66,24,1,86,3,4,2,,2,1,0.27388,0.047151277013752456,0.16895874263261296,0.282852,0.310779,0.449031,0.325669,0.75981,0.175151,2.8805,0.297797,0.0156314,-0.606281,65.3806,5.21469,109.46,-0.59065,-0.46379,5.086804032325745,7.611210078001022,3.09228,113.0,,,,,,,592.5,4.62890625,592.5,4.62890625,,,,,,,,,,,,,,,,,,,Yainer Diaz,23003,673237,673237.0
65,Steven Kwan,CLE,154,665,592,161,120,29,3,8,81,59,62,1,62,5,5,2,,19,5,0.272094,0.09323308270676692,0.09323308270676692,1.00862,0.343617,0.373946,0.317304,0.717563,0.101852,5.29711,0.290167,0.768716,0.540799,80.8687,2.2938,104.307,1.30952,9.76977,4.685170412063599,2.6447715759277344,3.0917,180.72999572753903,,,,,,,709.1,4.604545454,709.1,4.604545454,,,,,,,,,,,,,,,,,,,Steven Kwan,24610,680757,680757.0
66,Carlos Correa,HOU,131,567,505,133,89,26,1,17,68,66,53,2,109,3,4,1,,1,1,0.26317,0.09347442680776014,0.19223985890652556,0.486762,0.334977,0.421127,0.329107,0.756103,0.157956,2.34259,0.30229,-0.0329021,-1.03857,74.3849,7.3895,111.829,-1.07147,1.71044,6.8333200216293335,3.8354374170303354,3.0882,271.29998779296875,,,,,,,647.8,4.945038167,647.8,4.945038167,,,,,,,,,,,,,,,,,,,Carlos Correa,14162,621043,621043.0
67,Andres Gimenez,TOR,138,595,534,134,93,27,2,12,68,59,38,1,104,16,4,3,,23,5,0.250596,0.06386554621848739,0.17478991596638654,0.368072,0.317592,0.374881,0.305246,0.692473,0.124285,5.68178,0.288898,0.00549993,1.65717,66.5315,-3.77237,95.4201,1.66267,4.70055,-1.5490936040878296,11.075550079345703,3.06993,305.760009765625,,,,,,,610.6,4.424637681,610.6,4.424637681,,,,,,,,,,,,,,,,,,,Andres Gimenez,19950,665926,665926.0
68,Seiya Suzuki,CHC,146,630,557,143,86,27,4,27,85,83,65,3,158,4,4,0,,8,4,0.257503,0.10317460317460317,0.2507936507936508,0.409089,0.336512,0.464782,0.344371,0.801294,0.207279,4.58821,0.309066,-0.484189,-0.958019,90.4577,16.0183,123.283,-1.44221,0.627602,15.942721366882324,-6.922397792339325,3.06739,104.02999877929688,,,,,,,809.7,5.54589041,809.7,5.54589041,,,,,,,,,,,,,,,,,,,Seiya Suzuki,30116,673548,673548.0
69,Gleyber Torres,DET,154,665,582,153,105,28,1,19,78,73,73,2,113,4,5,1,,6,2,0.262927,0.10977443609022557,0.1699248120300752,0.650327,0.346708,0.410271,0.331872,0.756979,0.147344,3.10103,0.294745,-0.963378,-0.977827,88.7344,10.1596,112.907,-1.9412,-3.77887,8.175225615501404,-1.4038736820220947,3.03455,235.8600006103516,,,,,,,777.1,5.046103896,777.1,5.046103896,,,,,,,,,,,,,,,,,,,Gleyber Torres,16997,650402,650402.0
70,Hunter Goodman,COL,144,583,538,139,77,31,3,28,77,87,35,1,150,6,4,0,,2,2,0.257699,0.060034305317324184,0.25728987993138935,0.23563,0.308776,0.484301,0.337707,0.793077,0.226602,3.72785,0.303198,-0.18739,-1.02305,80.6101,11.6769,103.273,-1.21044,4.92401,1.0523765087127686,9.149009227752686,3.0296,68.76000213623047,,,,,,,731.8,5.081944444,731.8,5.081944444,,,,,,,,,,,,,,,,,,,Hunter Goodman,29715,696100,696100.0
71,Oneil Cruz,PIT,125,539,476,115,66,23,3,23,72,70,55,2,158,4,4,0,,29,6,0.242357,0.10204081632653061,0.29313543599257885,0.348003,0.32331,0.450077,0.333184,0.773387,0.20772,6.69301,0.308466,0.466438,2.50492,72.4957,8.80865,111.943,2.97135,-0.302093,10.601010084152222,1.022906869649887,3.02401,110.0,,,,,,,683.3,5.4664,683.3,5.4664,,,,,,,,,,,,,,,,,,,Oneil Cruz,21711,665833,665833.0
72,Andy Pages,LAD,141,609,550,139,84,29,1,25,73,82,44,2,137,10,4,1,,9,7,0.253608,0.0722495894909688,0.22495894909688013,0.319373,0.318151,0.448976,0.330508,0.767128,0.195368,3.5753,0.291009,0.455375,-2.11802,80.5874,8.62941,112.503,-1.66265,0.316281,7.361662983894348,1.8912805914878843,3.01971,145.77999877929688,,,,,,,712.7,5.054609929,712.7,5.054609929,,,,,,,,,,,,,,,,,,,Andy Pages,24816,681624,681624.0
73,Jarren Duran,BOS,139,602,538,143,83,35,8,17,91,73,50,2,138,7,4,2,,24,5,0.264786,0.08305647840531562,0.2292358803986711,0.361421,0.332739,0.451366,0.337663,0.784105,0.18658,7.66522,0.324543,2.06541,1.6978,83.1583,12.0274,112.951,3.76321,4.37802,12.952262163162231,-4.171980381011963,3.01823,80.97000122070312,,,,,,,772.3,5.556115107,772.3,5.556115107,,,,,,,,,,,,,,,,,,,Jarren Duran,24617,680776,680776.0
74,Brendan Donovan,SEA,130,560,495,128,89,25,1,13,64,59,49,2,85,10,4,2,,5,3,0.25943,0.0875,0.15178571428571427,0.570961,0.335827,0.393531,0.320703,0.729358,0.134101,3.03133,0.287156,-0.277666,-1.22606,69.6454,3.47705,111.995,-1.50373,2.43131,6.413445353507996,3.731308817863464,3.00994,285.239990234375,,,,,,,600.3,4.617692307,600.3,4.617692307,,,,,,,,,,,,,,,,,,,Brendan Donovan,24679,680977,680977.0
75,Francisco Alvarez,NYM,112,446,394,95,56,18,1,20,55,59,43,2,113,6,3,0,,1,0,0.241965,0.09641255605381166,0.2533632286995516,0.381116,0.323578,0.446751,0.332622,0.770329,0.204786,2.69837,0.283809,-0.295861,-0.626814,59.757,7.08234,116.743,-0.922675,0.0662538,7.923876106739044,6.591253936290741,3.00257,172.6199951171875,,,,,,,532.8,4.757142857,532.8,4.757142857,,,,,,,,,,,,,,,,,,,Francisco Alvarez,26121,682626,682626.0
76,Brice Turang,MIL,152,658,586,150,107,26,2,15,77,65,62,1,133,2,5,3,,30,7,0.255868,0.09422492401215805,0.20212765957446807,0.467149,0.327083,0.38368,0.312414,0.710762,0.127812,5.49376,0.305279,0.582189,2.10012,77.4051,-0.342658,100.353,2.68231,1.09437,2.957743674516678,3.444369316101074,2.89482,67.58999633789062,,,,,,,711.2,4.678947368,711.2,4.678947368,,,,,,,,,,,,,,,,,,,Brice Turang,22186,668930,668930.0
77,Jung Hoo Lee,SF,141,609,542,147,97,34,5,12,83,66,54,2,79,6,4,2,,10,4,0.271628,0.08866995073891626,0.1297208538587849,0.684116,0.342302,0.419416,0.331653,0.761718,0.147788,5.44743,0.296751,1.02355,-0.513293,81.1538,9.19574,115.171,0.510258,1.54694,11.46090292930603,-3.478055715560913,2.88976,285.9700012207031,,,,,,,708.9,5.027659574,708.9,5.027659574,,,,,,,,,,,,,,,,,,,Jung Hoo Lee,33824,808982,808982.0
78,Brent Rooker,OAK,154,665,589,155,88,31,2,34,88,98,63,3,166,8,5,0,,7,2,0.262663,0.09473684210526316,0.24962406015037594,0.379338,0.340096,0.492682,0.356088,0.832778,0.230018,3.96454,0.30765,-0.439071,-0.405235,101.809,23.2342,127.02,-0.844307,0.271295,20.333540320396423,-15.253705024719238,2.86148,55.08000183105469,,,,,,,920.6,5.977922077,920.6,5.977922077,,,,,,,,,,,,,,,,,,,Brent Rooker,19627,667670,667670.0
79,James Wood,WSH,149,644,563,144,85,31,3,26,86,85,73,3,182,4,5,0,,17,5,0.256544,0.11335403726708075,0.2826086956521739,0.400037,0.343373,0.458474,0.345995,0.801847,0.20193,5.07109,0.329799,0.369478,0.169594,93.3168,17.2232,122.623,0.539072,1.18894,17.806563913822174,-11.5110582113266,2.83626,36.0,,,,,,,844.1,5.665100671,844.1,5.665100671,,,,,,,,,,,,,,,,,,,James Wood,29518,695578,695578.0
80,Daulton Varsho,TOR,138,595,539,125,72,26,3,23,74,75,48,1,150,4,4,0,,11,3,0.231719,0.08067226890756303,0.25210084033613445,0.319471,0.297467,0.422769,0.310844,0.720236,0.19105,5.28748,0.274199,0.225674,0.242953,69.2359,-1.06792,99.2766,0.468627,5.11288,-0.0386812090873718,7.237878322601318,2.83182,204.72999572753903,,,,,,,638.2,4.624637681,638.2,4.624637681,,,,,,,,,,,,,,,,,,,Daulton Varsho,19918,662139,662139.0
81,Royce Lewis,MIN,131,567,516,131,83,27,1,21,66,72,43,1,120,3,4,1,,14,3,0.254804,0.07583774250440917,0.21164021164021163,0.361536,0.313819,0.432508,0.322207,0.746327,0.177704,4.3207,0.291274,-0.264532,0.788437,71.2084,4.213,105.742,0.523905,2.14132,4.361200332641602,3.766319751739502,2.8282,191.41000366210935,,,,,,,655.2,5.001526717,655.2,5.001526717,,,,,,,,,,,,,,,,,,,Royce Lewis,20437,668904,668904.0
82,Luis Robert Jr.,NYM,131,567,512,124,77,24,1,22,65,71,45,1,152,6,4,0,,34,8,0.242181,0.07936507936507936,0.26807760141093473,0.294736,0.308695,0.423498,0.316969,0.732193,0.181317,5.53922,0.297091,-0.754921,2.50017,68.797,1.80154,106.02,1.74525,1.12302,5.790644764900208,2.9480199813842773,2.82412,128.75999450683594,,,,,,,659.7,5.035877862,659.7,5.035877862,,,,,,,,,,,,,,,,,,,Luis Robert Jr.,20043,673357,673357.0
83,CJ Abrams,WSH,146,630,569,147,94,31,4,18,80,73,41,1,119,13,4,2,,32,7,0.257831,0.06507936507936508,0.18888888888888888,0.345625,0.320474,0.421894,0.322149,0.742368,0.164062,6.59139,0.294544,0.844906,2.36976,79.0906,4.65129,106.287,3.21467,-7.55106,7.909295082092285,-1.3010635375976562,2.8206,58.04999923706055,,,,,,,739.3,5.06369863,739.3,5.06369863,,,,,,,,,,,,,,,,,,,CJ Abrams,25768,682928,682928.0
84,Taylor Ward,BAL,152,658,582,142,85,28,1,28,80,85,65,2,160,6,5,0,,6,2,0.244188,0.09878419452887538,0.24316109422492402,0.409252,0.325056,0.439088,0.330688,0.764144,0.1949,3.41461,0.287034,-0.837801,-0.784102,87.168,9.42024,113.787,-1.6219,2.82712,9.070301175117493,-4.222878932952881,2.81305,162.57000732421875,,,,,,,782.1,5.145394736,782.1,5.145394736,,,,,,,,,,,,,,,,,,,Taylor Ward,17548,621493,621493.0
85,Wilyer Abreu,BOS,120,518,457,114,68,26,1,20,64,67,55,1,126,2,4,0,,10,3,0.250392,0.10617760617760617,0.24324324324324326,0.435008,0.331698,0.440238,0.334301,0.771936,0.189846,4.19346,0.30169,-0.0152387,-0.10567,70.1411,8.93543,110.635,-0.120909,8.73618,6.372219190001488,3.086182117462158,2.79181,223.83999633789065,,,,,,,632.1,5.2675,632.1,5.2675,,,,,,,,,,,,,,,,,,,Wilyer Abreu,23772,677800,677800.0
86,Dillon Dingler,DET,110,435,394,96,62,19,2,14,50,50,29,1,108,8,3,1,,1,1,0.24291,0.06666666666666667,0.2482758620689655,0.266495,0.305013,0.402544,0.307989,0.707557,0.159634,3.18649,0.298148,0.0689503,-0.66642,49.632,-1.79023,96.4548,-0.59747,6.15745,-2.4159229397773743,14.657445430755615,2.78499,221.4900054931641,,,,,,,451.8,4.107272727,451.8,4.107272727,,,,,,,,,,,,,,,,,,,Dillon Dingler,27464,693307,693307.0
87,Jackson Holliday,BAL,126,546,474,121,79,24,3,15,70,60,62,1,120,4,4,2,,14,5,0.254199,0.11355311355311355,0.21978021978021978,0.51786,0.342859,0.412367,0.33078,0.755226,0.158168,5.02919,0.307533,-0.0427136,-0.244656,72.3714,7.85732,113.85,-0.287369,-2.407,8.62541139125824,-0.3569958209991455,2.76866,142.72999572753906,,,,,,,641.9,5.094444444,641.9,5.094444444,,,,,,,,,,,,,,,,,,,Jackson Holliday,31781,702616,702616.0
88,Marcus Semien,NYM,149,644,575,135,91,25,2,18,71,67,59,1,108,4,5,1,,12,3,0.235428,0.09161490683229814,0.16770186335403728,0.543132,0.308769,0.376813,0.301393,0.685582,0.141385,4.26931,0.259514,0.344686,0.180708,69.9959,-6.09764,95.3502,0.525394,6.66644,-3.023670792579651,8.566441893577576,2.75925,248.6499938964844,,,,,,,637.5,4.278523489,637.5,4.278523489,,,,,,,,,,,,,,,,,,,Marcus Semien,12533,543760,543760.0
89,Colson Montgomery,CWS,139,602,531,121,75,23,3,21,74,69,54,1,174,11,4,1,,3,2,0.228672,0.08970099667774087,0.28903654485049834,0.309507,0.310905,0.401931,0.311579,0.712835,0.173259,3.81689,0.295227,-0.0345452,-1.35194,70.4093,-0.72166,98.9214,-1.38648,1.91903,-2.151745975017548,8.369027256965637,2.75601,239.0,,,,,,,622.9,4.481294964,622.9,4.481294964,,,,,,,,,,,,,,,,,,,Colson Montgomery,29712,695657,695657.0
90,Ezequiel Tovar,COL,151,651,605,157,98,35,3,21,80,82,34,0,158,5,5,3,,9,4,0.260329,0.05222734254992319,0.24270353302611367,0.216972,0.302922,0.435387,0.317516,0.738308,0.175058,4.89789,0.316409,0.607857,-0.710296,79.2784,2.35773,89.4408,-0.102439,6.22568,-8.249603651463985,13.200681686401367,2.72254,191.0800018310547,,,,,,,713.1,4.722516556,713.1,4.722516556,,,,,,,,,,,,,,,,,,,Ezequiel Tovar,24064,678662,678662.0
91,Luke Keaschall,MIN,130,560,486,123,84,26,1,13,66,59,55,1,105,13,4,2,,25,6,0.254054,0.09821428571428571,0.1875,0.525642,0.343121,0.390975,0.324495,0.734096,0.136921,5.02083,0.296784,0.038571,1.55605,71.3697,5.20134,107.318,1.59462,-0.582111,6.424893498420715,0.8178885579109192,2.71303,145.6999969482422,,,,,,,640.8,4.929230769,640.8,4.929230769,,,,,,,,,,,,,,,,,,,Luke Keaschall,33321,807712,807712.0
92,Ivan Herrera,STL,139,593,516,136,92,25,1,18,73,67,62,2,117,10,4,1,,10,3,0.263769,0.1045531197301855,0.1973018549747049,0.532533,0.351828,0.42362,0.33926,0.775447,0.159851,4.0725,0.305653,0.36862,-0.250119,82.6841,12.6166,120.137,0.118501,3.04738,14.271433062851427,-7.50261664390564,2.71108,171.3000030517578,,,,,,,719.6,5.176978417,719.6,5.176978417,,,,,,,,,,,,,,,,,,,Ivan Herrera,20599,671056,671056.0
93,Cody Bellinger,NYY,147,637,574,144,94,27,3,21,77,74,54,1,101,4,4,1,,12,3,0.251149,0.0847723704866562,0.15855572998430142,0.538319,0.317421,0.41706,0.318746,0.734481,0.165911,4.61414,0.269522,0.247534,0.173852,78.2095,2.94303,105.244,0.421386,6.74085,4.358425617218018,0.0658507347106933,2.69581,90.2699966430664,,,,,,,713.6,4.854421768,713.6,4.854421768,,,,,,,,,,,,,,,,,,,Cody Bellinger,15998,641355,641355.0
94,Kyle Stowers,MIA,141,609,541,135,77,27,3,28,80,83,56,2,170,8,4,0,,4,3,0.249227,0.09195402298850575,0.2791461412151067,0.327662,0.325597,0.464002,0.339155,0.789598,0.214775,4.02351,0.307885,0.289708,-1.13406,84.8633,12.9052,116.576,-0.844356,1.30713,11.120303452014925,-5.117870092391968,2.68714,141.4600067138672,,,,,,,764.8,5.424113475,764.8,5.424113475,,,,,,,,,,,,,,,,,,,Kyle Stowers,26151,669065,669065.0
95,Bryson Stott,PHI,144,623,557,142,99,27,2,14,72,64,56,1,104,3,4,3,,26,6,0.255224,0.0898876404494382,0.16693418940609953,0.539832,0.324652,0.387132,0.312467,0.711784,0.131908,5.45538,0.28857,0.460109,1.87505,73.3148,-0.297478,98.0246,2.33516,2.32068,0.8765418529510498,4.645684480667114,2.68566,181.72999572753903,,,,,,,669.1,4.646527777,669.1,4.646527777,,,,,,,,,,,,,,,,,,,Bryson Stott,26294,681082,681082.0
96,Mike Trout,LAA,134,581,494,121,70,20,2,29,78,78,76,2,170,7,4,0,,5,1,0.244107,0.13080895008605853,0.29259896729776247,0.444626,0.349977,0.468133,0.353191,0.81811,0.224025,4.02826,0.306827,-0.660212,-0.319002,87.5826,18.933,126.666,-0.979214,0.808328,17.281039774417877,-11.116671800613403,2.67664,210.75999450683597,,,,,,,781.3,5.830597014,781.3,5.830597014,,,,,,,,,,,,,,,,,,,Mike Trout,10155,545361,545361.0
97,Trent Grisham,NYY,131,567,486,112,66,21,1,24,70,70,71,2,137,6,4,0,,6,2,0.229607,0.12522045855379188,0.24162257495590828,0.519257,0.332259,0.425168,0.330503,0.757427,0.195561,3.4718,0.265963,-0.171004,-0.662328,75.0276,8.03218,113.343,-0.833332,-3.61491,8.083628296852112,-1.589912176132202,2.66104,263.9700012207031,,,,,,,670.2,5.116030534,670.2,5.116030534,,,,,,,,,,,,,,,,,,,Trent Grisham,18564,663757,663757.0
98,Joey Ortiz,MIL,138,595,538,134,89,29,3,12,71,61,44,1,105,5,4,3,,14,4,0.248373,0.07394957983193277,0.17647058823529413,0.422612,0.309553,0.380862,0.302159,0.690415,0.132489,5.5113,0.286463,0.555251,0.0827103,65.0403,-5.26355,93.3286,0.637962,3.87589,-4.066675007343292,10.25089192390442,2.65808,404.6799926757813,,,,,,,588.8,4.266666666,588.8,4.266666666,,,,,,,,,,,,,,,,,,,Joey Ortiz,25493,687401,687401.0
99,Tyler Soderstrom,OAK,136,588,529,136,80,29,2,25,74,81,48,2,139,6,4,0,,4,3,0.256735,0.08163265306122448,0.23639455782312926,0.347777,0.323578,0.460107,0.336744,0.783685,0.203372,3.31506,0.29994,-0.182712,-1.49939,80.7857,11.309,113.695,-1.6821,4.72286,7.808578252792358,-2.0771355628967285,2.657,99.58999633789062,,,,,,,724.3,5.325735294,724.3,5.325735294,,,,,,,,,,,,,,,,,,,Tyler Soderstrom,27467,691016,691016.0
100,Otto Lopez,MIA,141,609,554,146,104,28,3,12,70,61,42,1,96,5,4,4,,18,6,0.263485,0.06896551724137931,0.15763546798029557,0.437612,0.318728,0.386825,0.308626,0.705552,0.12334,5.06779,0.298191,0.585462,0.316658,69.7679,-2.1901,95.6627,0.90212,1.01287,-2.228531539440155,7.537873983383179,2.61623,212.2400054931641,,,,,,,633.1,4.490070921,633.1,4.490070921,,,,,,,,,,,,,,,,,,,Otto Lopez,19608,672640,672640.0
101,Colton Cowser,BAL,118,511,448,107,64,22,1,20,62,64,52,1,154,7,4,0,,13,4,0.23969,0.10176125244618395,0.3013698630136986,0.335974,0.326075,0.428959,0.328385,0.755035,0.189269,4.81569,0.314179,0.293141,0.318758,66.7388,6.36026,112.201,0.6119,-1.82144,7.959957838058472,0.0035634040832519,2.61422,243.88999938964844,,,,,,,599.2,5.077966101,599.2,5.077966101,,,,,,,,,,,,,,,,,,,Colton Cowser,29591,681297,681297.0
102,Ian Happ,CHC,152,658,569,138,84,30,1,22,80,78,79,2,155,5,5,0,,9,3,0.242237,0.12006079027355623,0.23556231003039513,0.508301,0.337167,0.415123,0.329077,0.75229,0.172886,3.86179,0.292311,-0.326038,-0.424642,86.3074,8.55961,112.806,-0.75068,1.35917,9.236256659030914,-5.790831804275513,2.59232,181.72999572753903,,,,,,,764.0,5.026315789,764.0,5.026315789,,,,,,,,,,,,,,,,,,,Ian Happ,17919,664023,664023.0
103,JJ Wetherholt,STL,123,532,464,116,78,23,1,14,62,57,53,1,98,9,4,2,,12,3,0.250254,0.09962406015037593,0.18421052631578946,0.54188,0.336535,0.391643,0.3211,0.728178,0.141389,4.55931,0.287845,0.0,0.47424,66.3346,3.47472,107.697,0.47424,-0.0162354,5.327259540557861,2.083764486014843,2.56915,999.0,,,,,,,590.0,4.796747967,590.0,4.796747967,,,,,,,,,,,,,,,,,,,JJ Wetherholt,sa3025154,802139,
104,Kazuma Okamoto,TOR,130,560,492,115,65,24,1,25,67,75,58,1,139,6,4,0,,3,1,0.23294,0.10357142857142858,0.24821428571428572,0.415044,0.318594,0.436772,0.327041,0.755365,0.203832,2.81071,0.269821,-0.320625,-0.594313,72.5274,6.35904,110.434,-0.914938,0.0,5.971734583377838,-0.4000000059604645,2.54206,999.0,,,,,,,657.2,5.055384615,657.2,5.055384615,,,,,,,,,,,,,,,,,,,Kazuma Okamoto,sa3063134,672960,
105,Bo Naylor,CLE,117,461,405,90,54,20,1,15,53,53,50,1,112,3,3,0,,6,2,0.223523,0.10845986984815618,0.24295010845986983,0.441468,0.310825,0.390507,0.307662,0.701331,0.166983,4.04215,0.268383,-0.112119,-0.442273,52.4294,-2.0177,97.6652,-0.554392,1.76962,-1.8224413990974424,10.76961886882782,2.53808,327.8599853515625,,,,,,,468.5,4.004273504,468.5,4.004273504,,,,,,,,,,,,,,,,,,,Bo Naylor,21865,666310,666310.0
106,Salvador Perez,KC,152,626,577,146,91,26,0,29,70,85,33,1,127,11,4,1,,1,0,0.253179,0.052715654952076675,0.20287539936102236,0.260755,0.303406,0.449039,0.323221,0.752445,0.195861,1.70142,0.275049,-2.87202,-0.929678,79.0829,5.16348,104.182,-3.8017,3.38313,-0.7182412147521973,3.933127164840698,2.53193,94.51000213623048,,,,,,,722.5,4.753289473,722.5,4.753289473,,,,,,,,,,,,,,,,,,,Salvador Perez,7304,521692,521692.0
107,Jo Adell,LAA,138,595,539,135,75,25,2,32,77,88,43,2,160,9,4,0,,11,3,0.250187,0.07226890756302522,0.2689075630252101,0.271327,0.313859,0.48544,0.340655,0.799299,0.235254,4.8282,0.291774,-0.197055,0.00522276,83.6371,13.3332,118.03,-0.191832,-5.97781,12.4524597376585,-8.352810859680176,2.5147,122.13999938964844,,,,,,,770.2,5.58115942,770.2,5.58115942,,,,,,,,,,,,,,,,,,,Jo Adell,20220,666176,666176.0
