,player_name,pitcher,Split,zone,xwOBA,IsBIP,BatterName,batter
5333,,,L,5,0.38327272727272726,31,Gavin Sheets,657757.0
11996,,,R,2,0.38326923076923075,63,Paul Goldschmidt,502671.0
2500,,,L,5,0.38325,14,Carlos Narvaez,665966.0
1839,,,R,4,0.38324418604651167,78,Brenton Doyle,686668.0
1456,,,L,4,0.3831764705882353,31,Bo Bichette,666182.0
15005,,,R,8,0.38312413793103445,135,Yandy Diaz,650490.0
14996,,,L,9,0.3831,39,Yandy Diaz,650490.0
8692,,,L,1,0.383,18,Ketel Marte,606466.0
123,Dustin May,669160.0,R,5,0.3828,34,,
12196,,,R,2,0.3827560975609756,35,Ramon Laureano,657656.0
854,,,L,6,0.3825714285714285,15,Andy Pages,681624.0
3236,,,L,5,0.3824444444444445,9,Colson Montgomery,695657.0
12515,,,L,2,0.38239999999999996,15,Romy Gonzalez,663853.0
9677,,,R,4,0.38233333333333336,5,Luke Keaschall,807712.0
159,Edward Cabrera,665795.0,R,1,0.3823142857142857,29,,
12732,,,L,6,0.3822857142857143,45,Ryan McMahon,641857.0
200,Jack Flaherty,656427.0,R,4,0.3822181818181818,45,,
1853,,,L,9,0.3820909090909091,10,Brett Baty,683146.0
473,Stephen Kolek,663568.0,R,2,0.3820625,14,,
11007,,,L,3,0.38188888888888894,14,Mookie Betts,605141.0
6593,,,R,1,0.381875,7,Jake Mangum,663968.0
9557,,,L,1,0.38185714285714284,13,Luis Rengifo,650859.0
12124,,,R,4,0.3815339805825243,81,Rafael Devers,646240.0
8673,,,R,9,0.3813947368421053,31,Kerry Carpenter,681481.0
9816,,,L,8,0.38134999999999997,36,Manny Machado,592518.0
1811,,,L,3,0.3813333333333333,5,Brent Rooker,667670.0
2244,,,L,2,0.38124,23,Byron Buxton,621439.0
3623,,,R,5,0.3812105263157895,17,Dalton Rushing,687221.0
398,Quinn Priester,682990.0,L,8,0.38110416666666663,41,,
9458,,,R,4,0.3810884955752213,112,Luis Arraez,650333.0
9603,,,R,1,0.3810833333333334,10,Luis Torrens,620443.0
4083,,,R,2,0.3810833333333333,12,Derek Hill,656537.0
11223,,,L,4,0.3810645161290323,27,Nick Castellanos,592206.0
11875,,,L,4,0.38105,20,Ozzie Albies,645277.0
9809,,,L,1,0.38095,16,Manny Machado,592518.0
13681,,,L,4,0.3808958333333334,43,Tommy Pham,502054.0
1431,,,R,5,0.38085714285714284,21,Blaze Alexander,677942.0
6117,,,L,9,0.3808235294117647,13,JJ Bleday,668709.0
5329,,,L,1,0.38081818181818183,10,Gavin Sheets,657757.0
3022,,,L,9,0.38079999999999997,38,Christian Walker,572233.0
9540,,,L,3,0.3807272727272727,19,Luis Matos,682641.0
9191,,,L,6,0.380625,23,Lars Nootbaar,663457.0
7095,,,L,7,0.38042105263157894,18,Jeremy Pena,665161.0
2791,,,R,6,0.38029166666666664,24,Chandler Simpson,802415.0
12364,,,L,5,0.3802,16,Riley Adams,656180.0
14568,,,L,8,0.3800769230769231,12,Wenceel Perez,672761.0
5024,,,R,4,0.37999999999999995,98,Fernando Tatis Jr.,665487.0
4020,,,L,3,0.3798333333333333,5,Daylen Lile,695734.0
4669,,,L,5,0.37979999999999997,47,Elly De La Cruz,682829.0
12639,,,R,8,0.3796346153846154,41,Royce Lewis,668904.0
10320,,,L,8,0.3796285714285714,32,Mauricio Dubon,643289.0
10683,,,L,9,0.379625,7,Mickey Moniak,666160.0
8326,,,R,6,0.37953846153846155,68,Josh Lowe,666139.0
3739,,,L,6,0.37947916666666665,42,Dansby Swanson,621020.0
329,,,L,2,0.37940625,29,Alec Bohm,664761.0
14562,,,L,2,0.37938461538461543,13,Wenceel Perez,672761.0
14082,,,R,7,0.37936363636363635,37,Ty France,664034.0
4678,,,R,4,0.3793253012048193,54,Elly De La Cruz,682829.0
439,,,L,3,0.3793225806451613,27,Alex Bregman,608324.0
7776,,,R,1,0.3792857142857143,11,Jordan Beck,687597.0
15116,,,L,7,0.3791875,36,Yordan Alvarez,670541.0
13453,,,L,8,0.3791219512195122,37,Taylor Ward,621493.0
8460,,,R,8,0.3791203007518797,119,Julio Rodriguez,677594.0
396,,,R,5,0.3790413223140496,115,Alejandro Kirk,672386.0
83,Cristopher Sanchez,650911.0,R,2,0.379025641025641,33,,
3504,,,L,3,0.379,5,Curtis Mead,678554.0
9238,,,R,6,0.37892592592592594,49,Lenyn Sosa,672820.0
8341,,,R,3,0.3789090909090909,41,Josh Naylor,647304.0
5016,,,L,5,0.3786938775510204,44,Fernando Tatis Jr.,665487.0
4676,,,R,2,0.37867164179104473,46,Elly De La Cruz,682829.0
5666,,,R,5,0.3785959595959596,90,Harrison Bader,664056.0
9568,,,R,2,0.3785633802816901,69,Luis Rengifo,650859.0
204,Jack Flaherty,656427.0,R,8,0.3785377358490566,88,,
466,Stephen Kolek,663568.0,L,4,0.3783913043478261,19,,
11832,,,L,6,0.378375,29,Otto Lopez,672640.0
495,Taj Bradley,671737.0,R,4,0.3783114754098361,55,,
2273,,,R,2,0.3782873563218391,74,C.J. Abrams,682928.0
156,Edward Cabrera,665795.0,L,8,0.37820289855072464,59,,
6127,,,R,9,0.3781551724137931,45,JJ Bleday,668709.0
13476,,,R,2,0.37810714285714286,42,Teoscar Hernandez,606192.0
10011,,,R,3,0.378025641025641,37,Masataka Yoshida,807799.0
14854,,,R,4,0.37791588785046726,99,Willy Adames,642715.0
10501,,,L,4,0.3777894736842105,12,Michael Busch,683737.0
6264,,,R,3,0.37777777777777777,13,Jackson Chourio,694192.0
14553,,,R,3,0.37775000000000003,4,Warming Bernabel,682653.0
5555,,,R,4,0.3775968992248062,101,Gunnar Henderson,683002.0
8014,,,R,2,0.3775869565217391,82,Jose Altuve,514888.0
1698,,,R,9,0.37755319148936173,32,Brandon Lowe,664040.0
152,Edward Cabrera,665795.0,L,4,0.377325,73,,
8241,,,R,2,0.37727419354838715,53,Josh Bell,605137.0
3757,,,L,5,0.37725000000000003,7,Darell Hernaiz,687231.0
8960,,,R,5,0.37721951219512195,74,Kyle Higashioka,543309.0
13233,,,L,3,0.377125,13,Spencer Torkelson,679529.0
14496,,,R,1,0.3770819672131148,54,Vladimir Guerrero Jr.,665489.0
9239,,,R,7,0.377025,39,Lenyn Sosa,672820.0
12748,,,L,4,0.3768666666666667,43,Ryan Mountcastle,663624.0
8162,,,L,9,0.37684782608695655,45,Jose Ramirez,608070.0
399,,,R,8,0.37681159420289856,69,Alejandro Kirk,672386.0
4668,,,L,4,0.37670454545454546,37,Elly De La Cruz,682829.0
3284,,,R,6,0.37669767441860463,30,Colton Cowser,681297.0
855,,,L,7,0.3766,15,Andy Pages,681624.0
1831,,,L,5,0.37654545454545457,50,Brenton Doyle,686668.0
4502,,,R,5,0.3764375,43,Edmundo Sosa,624641.0
13871,,,R,4,0.3763421052631579,35,Trevor Story,596115.0
6540,,,L,5,0.3761475409836066,56,Jake Cronenworth,630105.0
12061,,,L,4,0.37614583333333335,38,Pete Alonso,624413.0
13091,,,L,4,0.37611627906976747,35,Seiya Suzuki,673548.0
10146,,,L,4,0.37572222222222224,14,Matt McLain,680574.0
5877,,,L,8,0.37558928571428574,46,Ian Happ,664023.0
412,,,R,7,0.3753636363636364,10,Alejandro Osuna,696030.0
9795,,,L,5,0.3752075471698113,52,Maikel Garcia,672580.0
5702,,,R,5,0.3751553398058252,97,Heliot Ramos,671218.0
9059,,,L,4,0.3751267605633803,54,Kyle Schwarber,656941.0
15000,,,R,3,0.3749,21,Yandy Diaz,650490.0
8395,,,L,9,0.374875,15,Josh Smith,669701.0
9678,,,R,5,0.37483333333333335,11,Luke Keaschall,807712.0
215,Jake Irvin,663623.0,L,9,0.3745964912280702,36,,
146,Eduardo Rodriguez,593958.0,R,8,0.3745813953488372,71,,
10893,,,R,2,0.37452631578947365,30,Mike Trout,545361.0
14781,,,R,4,0.3745046728971963,103,William Contreras,661388.0
8476,,,R,6,0.37433333333333335,26,Jung Hoo Lee,808982.0
441,,,L,5,0.37432692307692306,50,Alex Bregman,608324.0
3129,,,L,6,0.3741777777777778,45,Cody Bellinger,641355.0
13794,,,L,9,0.37408928571428574,53,Trea Turner,607208.0
9567,,,R,1,0.3740625,52,Luis Rengifo,650859.0
6753,,,R,1,0.374,5,James Wood,695578.0
9404,,,R,8,0.37395890410958904,52,Logan O'Hoppe,681351.0
8415,,,L,9,0.3737619047619048,13,Juan Soto,665742.0
11204,,,L,4,0.37368421052631584,21,Nick Allen,669397.0
1255,,,R,6,0.3736842105263158,15,Ben Rice,700250.0
490,Taj Bradley,671737.0,L,9,0.37367441860465117,29,,
13248,,,R,8,0.37366666666666665,83,Spencer Torkelson,679529.0
2360,,,R,4,0.3736269841269841,102,Cal Raleigh,663728.0
179,Gavin Williams,668909.0,R,3,0.3736206896551724,23,,
4475,,,L,5,0.3736,14,Edgar Quero,700337.0
8625,,,R,5,0.3733658536585366,118,Ke'Bryan Hayes,663647.0
1480,,,L,9,0.3732,3,Bo Naylor,666310.0
14589,,,R,1,0.37316666666666665,5,Weston Wilson,642215.0
337,,,R,1,0.37314516129032255,57,Alec Bohm,664761.0
3282,,,R,4,0.37312987012987014,65,Colton Cowser,681297.0
8453,,,R,1,0.3730277777777778,59,Julio Rodriguez,677594.0
241,,,L,5,0.373,3,Adrian Del Castillo,680728.0
3244,,,R,4,0.3728888888888889,7,Colson Montgomery,695657.0
780,,,L,9,0.37286206896551727,26,Andrew Vaughn,683734.0
11207,,,L,7,0.3728,8,Nick Allen,669397.0
9823,,,R,6,0.3727310344827586,134,Manny Machado,592518.0
4408,,,L,6,0.3727142857142857,6,Dylan Crews,686611.0
4030,,,R,3,0.3727128571428571,6,Daylen Lile,695734.0
2786,,,R,1,0.37270000000000003,10,Chandler Simpson,802415.0
12761,,,R,7,0.3726792452830188,50,Ryan Mountcastle,663624.0
8082,,,L,2,0.37263636363636365,11,Jose Fermin,665877.0
433,,,R,6,0.37259574468085105,43,Alek Thomas,677950.0
384,,,L,2,0.3725833333333333,21,Alejandro Kirk,672386.0
6099,,,L,9,0.3724693877551021,43,J.T. Realmuto,592663.0
284,Kyle Hendricks,543294.0,L,3,0.37238709677419357,21,,
11983,,,R,8,0.37238461538461537,65,Paul DeJong,657557.0
13063,,,R,3,0.3723125,25,Sean Murphy,669221.0
6101,,,R,2,0.37225,20,J.T. Realmuto,592663.0
14943,,,R,1,0.3720833333333333,22,Xavier Edwards,669364.0
3051,,,R,9,0.3720655737704918,42,Christian Yelich,592885.0
9562,,,L,6,0.3720588235294118,16,Luis Rengifo,650859.0
12762,,,R,8,0.3720104166666667,85,Ryan Mountcastle,663624.0
1516,,,R,4,0.37200000000000005,3,Bobby Seymour,676044.0
1482,,,R,2,0.372,31,Bo Naylor,666310.0
12455,,,L,8,0.372,1,Robert Hassell III,690987.0
5083,,,L,7,0.37196153846153845,18,Francisco Lindor,596019.0
10895,,,R,4,0.3718867924528302,47,Mike Trout,545361.0
8171,,,R,8,0.3717355371900826,117,Jose Ramirez,608070.0
9120,,,R,2,0.37172307692307693,59,Kyle Tucker,663656.0
8528,,,R,4,0.37165517241379314,77,Jurickson Profar,595777.0
2066,,,R,2,0.3716285714285714,32,Brooks Lee,686797.0
14773,,,L,6,0.3715833333333333,42,William Contreras,661388.0
1532,,,R,3,0.37149056603773584,45,Bobby Witt Jr.,677951.0
14146,,,L,8,0.37146153846153845,24,Tyler Freeman,671289.0
14569,,,L,9,0.3714,17,Wenceel Perez,672761.0
981,,,R,5,0.37139583333333337,125,Anthony Volpe,683011.0
87,Cristopher Sanchez,650911.0,R,6,0.3713529411764706,142,,
5425,,,L,1,0.3713181818181818,20,Gleyber Torres,650402.0
2471,,,L,4,0.37124,22,Carlos Correa,621043.0
13481,,,R,7,0.37117333333333336,62,Teoscar Hernandez,606192.0
4494,,,L,6,0.37116,22,Edmundo Sosa,624641.0
4994,,,L,1,0.3710909090909091,10,Ezequiel Tovar,678662.0
159,,,R,5,0.3710826446280992,117,Adam Frazier,624428.0
11227,,,L,8,0.37103921568627457,43,Nick Castellanos,592206.0
10610,,,R,9,0.3708,40,Michael Massey,686681.0
12872,,,L,8,0.3707142857142857,39,Salvador Perez,521692.0
392,,,R,1,0.37067272727272726,54,Alejandro Kirk,672386.0
7090,,,L,2,0.37064705882352944,14,Jeremy Pena,665161.0
2272,,,R,1,0.37053846153846154,50,C.J. Abrams,682928.0
8694,,,L,3,0.3704,12,Ketel Marte,606466.0
9561,,,L,5,0.370375,29,Luis Rengifo,650859.0
9518,,,R,8,0.3702781456953642,133,Luis Garcia,671277.0
86,Cristopher Sanchez,650911.0,R,5,0.37025903614457834,157,,
4682,,,R,8,0.37021875,100,Elly De La Cruz,682829.0
11270,,,R,5,0.3702105263157895,70,Nick Gonzales,693304.0
19,Cam Schlittler,693645.0,L,2,0.3701666666666667,5,,
10315,,,L,3,0.3700952380952381,17,Mauricio Dubon,643289.0
9121,,,R,3,0.37004,44,Kyle Tucker,663656.0
6406,,,L,8,0.37,10,Jacob Wilson,805779.0
403,Quinn Priester,682990.0,R,4,0.36985999999999997,46,,
9803,,,R,4,0.3697864077669903,93,Maikel Garcia,672580.0
6095,,,L,5,0.369625,30,J.T. Realmuto,592663.0
2052,,,R,6,0.3696,18,Brooks Baldwin,681460.0
10554,,,R,8,0.3695294117647059,67,Michael Conforto,624424.0
14902,,,L,6,0.36942857142857144,19,Wyatt Langford,694671.0
9559,,,L,3,0.36938095238095237,16,Luis Rengifo,650859.0
9793,,,L,3,0.3691764705882353,13,Maikel Garcia,672580.0
163,Edward Cabrera,665795.0,R,5,0.369140625,59,,
14856,,,R,6,0.3690901639344263,98,Willy Adames,642715.0
12386,,,L,8,0.3690888888888889,35,Riley Greene,682985.0
13242,,,R,2,0.3690128205128205,66,Spencer Torkelson,679529.0
208,Jake Irvin,663623.0,L,2,0.36901190476190476,72,,
2789,,,R,4,0.369,27,Chandler Simpson,802415.0
4487,,,R,8,0.36892857142857144,12,Edgar Quero,700337.0
162,Edward Cabrera,665795.0,R,4,0.3688840579710145,63,,
3228,,,R,9,0.3687,11,Cole Young,702284.0
9681,,,R,8,0.3686,4,Luke Keaschall,807712.0
5745,,,L,3,0.3685,4,Heriberto Hernandez,681715.0
38,,,L,2,0.3683333333333333,2,Aaron Judge,592450.0
13529,,,R,5,0.36828571428571427,19,Thomas Saggese,695336.0
106,David Peterson,656849.0,R,7,0.36811764705882355,35,,
12809,,,L,9,0.368,2,Ryan Ritter,690022.0
7264,,,L,6,0.368,15,Jo Adell,666176.0
750,,,R,4,0.3678666666666667,67,Andrew McCutchen,457705.0
12619,,,R,6,0.36785454545454543,46,Rowdy Tellez,642133.0
8978,,,R,5,0.3677796610169492,115,Kyle Isbel,664728.0
3098,,,R,1,0.36775,10,Coby Mayo,691723.0
10872,,,L,9,0.3676363636363636,9,Mike Tauchman,643565.0
12092,,,R,8,0.3675689655172414,55,Pete Crow-Armstrong,691718.0
12611,,,L,8,0.36750000000000005,2,Rowdy Tellez,642133.0
4677,,,R,3,0.367421052631579,43,Elly De La Cruz,682829.0
419,Ryan Pepiot,686752.0,R,2,0.36724242424242426,52,,
11830,,,L,4,0.36724,24,Otto Lopez,672640.0
11008,,,L,4,0.3672222222222222,35,Mookie Betts,605141.0
11667,,,L,8,0.36714814814814817,18,Oneil Cruz,665833.0
8244,,,R,5,0.3671333333333333,106,Josh Bell,605137.0
1423,,,L,7,0.36712500000000003,10,Blaze Alexander,677942.0
8156,,,L,3,0.367,33,Jose Ramirez,608070.0
856,,,L,8,0.3669705882352941,30,Andy Pages,681624.0
5546,,,L,5,0.36697014925373134,55,Gunnar Henderson,683002.0
2482,,,R,6,0.3668461538461539,78,Carlos Correa,621043.0
8456,,,R,4,0.3667844827586207,105,Julio Rodriguez,677594.0
10319,,,L,7,0.36676470588235294,16,Mauricio Dubon,643289.0
9106,,,R,6,0.3667647058823529,17,Kyle Teel,691019.0
8958,,,R,3,0.36675,25,Kyle Higashioka,543309.0
1816,,,L,8,0.3667407407407407,41,Brent Rooker,667670.0
218,Jake Irvin,663623.0,R,2,0.36671830985915493,58,,
5205,,,R,6,0.36666101694915254,53,Gabriel Moreno,672515.0
11533,,,L,2,0.3665555555555555,8,Noelvi Marte,682622.0
8423,,,R,8,0.3664952380952381,71,Juan Soto,665742.0
107,David Peterson,656849.0,R,8,0.36649333333333334,141,,
152,,,L,8,0.3664,10,Adam Frazier,624428.0
7960,,,R,4,0.36636633663366336,78,Jorge Polanco,593871.0
10210,,,L,6,0.36623076923076925,10,Matt Shaw,807713.0
1697,,,R,8,0.3661792452830189,89,Brandon Lowe,664040.0
5006,,,R,4,0.36615384615384616,73,Ezequiel Tovar,678662.0
180,Gavin Williams,668909.0,R,4,0.36614285714285716,53,,
9506,,,L,6,0.366,36,Luis Garcia,671277.0
12519,,,L,6,0.366,15,Romy Gonzalez,663853.0
4392,,,L,8,0.3659428571428571,31,Dylan Carlson,666185.0
349,Merrill Kelly,518876.0,R,4,0.36586363636363634,63,,
12054,,,R,7,0.3658333333333333,10,Pedro Pages,686780.0
14452,,,L,3,0.3657142857142857,14,Vinnie Pasquantino,686469.0
393,,,R,2,0.3656153846153846,48,Alejandro Kirk,672386.0
12069,,,R,3,0.3655737704918033,39,Pete Alonso,624413.0
6256,,,L,4,0.3655652173913043,21,Jackson Chourio,694192.0
1529,,,L,9,0.3655625,28,Bobby Witt Jr.,677951.0
12250,,,L,9,0.36546153846153845,32,Randy Arozarena,668227.0
399,Quinn Priester,682990.0,L,9,0.3654,15,,
11022,,,R,8,0.3652857142857143,81,Mookie Betts,605141.0
343,,,R,7,0.3652727272727273,67,Alec Bohm,664761.0
430,,,R,3,0.36526315789473685,30,Alek Thomas,677950.0
12625,,,L,3,0.36514285714285716,5,Royce Lewis,668904.0
12258,,,R,7,0.3651111111111111,43,Randy Arozarena,668227.0
9513,,,R,3,0.36510256410256414,38,Luis Garcia,671277.0
14,Andrew Abbott,671096.0,R,6,0.365,137,,
102,David Peterson,656849.0,R,3,0.365,27,,
6293,,,L,5,0.365,21,Jackson Holliday,702616.0
4,Andrew Abbott,671096.0,L,5,0.3649661016949153,47,,
12543,,,R,2,0.3649090909090909,30,Ronald Acuna Jr.,660670.0
8962,,,R,7,0.36484210526315786,16,Kyle Higashioka,543309.0
10714,,,L,3,0.36483333333333334,5,Miguel Andujar,609280.0
14783,,,R,6,0.3647851851851852,119,William Contreras,661388.0
5975,,,R,2,0.3647230769230769,61,Isiah Kiner-Falefa,643396.0
14587,,,L,8,0.36442857142857144,11,Weston Wilson,642215.0
194,,,R,4,0.3643773584905661,45,Addison Barger,680718.0
2575,,,L,7,0.36433333333333334,9,Carson Kelly,608348.0
12201,,,R,7,0.3643214285714286,25,Ramon Laureano,657656.0
7020,,,L,4,0.3643,30,Jeff McNeil,643446.0
12188,,,L,4,0.36428571428571427,30,Ramon Laureano,657656.0
9675,,,R,2,0.3642666666666667,15,Luke Keaschall,807712.0
4838,,,L,8,0.3642142857142857,12,Eric Wagaman,676572.0
236,Javier Assad,665871.0,R,2,0.3641818181818182,20,,
2058,,,L,3,0.3641818181818182,10,Brooks Lee,686797.0
460,Spencer Arrighetti,681293.0,R,7,0.36415384615384616,9,,
12614,,,R,1,0.3641315789473684,32,Rowdy Tellez,642133.0
2276,,,R,5,0.36410743801652895,114,C.J. Abrams,682928.0
14992,,,L,5,0.36409433962264154,51,Yandy Diaz,650490.0
10575,,,R,6,0.3640769230769231,89,Michael Harris II,671739.0
10156,,,R,4,0.36404255319148937,43,Matt McLain,680574.0
6103,,,R,4,0.364025641025641,71,J.T. Realmuto,592663.0
11932,,,L,4,0.36400000000000005,19,Patrick Bailey,672275.0
3089,,,L,2,0.36400000000000005,3,Coby Mayo,691723.0
8497,,,L,2,0.364,6,Junior Caminero,691406.0
3342,,,L,7,0.364,7,Connor Norby,681393.0
164,Edward Cabrera,665795.0,R,6,0.36397619047619045,35,,
10686,,,R,2,0.36396,39,Mickey Moniak,666160.0
13795,,,R,1,0.36379999999999996,40,Trea Turner,607208.0
3241,,,R,1,0.36360000000000003,4,Colson Montgomery,695657.0
10095,,,L,8,0.3635365853658537,38,Matt Chapman,656305.0
15233,,,R,5,0.363425,115,Zach McKinstry,656716.0
8414,,,L,8,0.3633571428571428,28,Juan Soto,665742.0
12187,,,L,3,0.3633125,8,Ramon Laureano,657656.0
13480,,,R,6,0.3632936507936508,95,Teoscar Hernandez,606192.0
707,,,R,5,0.3631654676258993,127,Andrew Benintendi,643217.0
8700,,,L,9,0.363125,43,Ketel Marte,606466.0
497,Taj Bradley,671737.0,R,6,0.363112676056338,58,,
13448,,,L,3,0.36310000000000003,6,Taylor Ward,621493.0
485,Taj Bradley,671737.0,L,4,0.36304615384615385,53,,
8297,,,R,4,0.36302531645569625,75,Josh Jung,673962.0
2600,,,L,4,0.363,1,Carson Williams,700246.0
4134,,,L,6,0.363,6,Dominic Canzone,686527.0
3030,,,R,7,0.36291666666666667,52,Christian Walker,572233.0
5328,,,R,9,0.3628,34,Gavin Lux,666158.0
8339,,,R,1,0.36278125,59,Josh Naylor,647304.0
9026,,,L,8,0.36274999999999996,4,Kyle Manzardo,700932.0
70,Chris Sale,519242.0,R,8,0.36273770491803276,100,,
10754,,,L,5,0.36273214285714284,56,Miguel Rojas,500743.0
16,Andrew Abbott,671096.0,R,8,0.36269724770642203,89,,
14867,,,L,8,0.3626896551724138,23,Wilmer Flores,527038.0
5997,,,R,6,0.36267241379310344,47,Ivan Herrera,671056.0
5152,,,L,1,0.3625555555555555,8,Freddy Fermin,666023.0
15052,,,R,3,0.3625238095238095,19,Yoan Moncada,660162.0
3155,,,R,5,0.3625,2,Cody Freeman,683227.0
10562,,,L,3,0.3624583333333333,23,Michael Harris II,671739.0
1530,,,R,1,0.3624516129032258,48,Bobby Witt Jr.,677951.0
11885,,,R,4,0.36243650793650795,109,Ozzie Albies,645277.0
11974,,,L,8,0.3624,27,Paul DeJong,657557.0
4142,,,R,4,0.36228571428571427,51,Dominic Canzone,686527.0
12880,,,R,7,0.36228260869565215,42,Salvador Perez,521692.0
524,Tyler Glasnow,607192.0,L,6,0.3622456140350877,48,,
4478,,,L,8,0.3621875,14,Edgar Quero,700337.0
2258,,,R,7,0.36200000000000004,15,Byron Buxton,621439.0
25,Cam Schlittler,693645.0,L,8,0.36199999999999993,4,,
12688,,,R,7,0.3618888888888889,30,Ryan Jeffers,680777.0
3740,,,L,7,0.3618333333333333,18,Dansby Swanson,621020.0
10603,,,R,2,0.36182000000000003,46,Michael Massey,686681.0
7965,,,R,9,0.3617714285714286,27,Jorge Polanco,593871.0
4920,,,R,8,0.3617619047619048,66,Eugenio Suarez,553993.0
9463,,,R,9,0.3617142857142857,66,Luis Arraez,650333.0
8816,,,R,5,0.3615322580645161,56,Kody Clemens,665019.0
12811,,,R,2,0.3615,1,Ryan Ritter,690022.0
13463,,,R,8,0.3614117647058824,98,Taylor Ward,621493.0
5830,,,R,8,0.36132,45,Hunter Goodman,696100.0
4117,,,R,7,0.3612666666666667,12,Dillon Dingler,693307.0
1834,,,L,8,0.361225,33,Brenton Doyle,686668.0
13212,,,L,2,0.3611481481481481,22,Spencer Steer,668715.0
1823,,,R,6,0.36113636363636364,79,Brent Rooker,667670.0
2608,,,R,3,0.361,1,Carson Williams,700246.0
6984,,,L,5,0.36096000000000006,45,Jazz Chisholm,665862.0
7267,,,L,9,0.36094117647058827,15,Jo Adell,666176.0
10900,,,R,9,0.36091304347826086,52,Mike Trout,545361.0
5177,,,L,8,0.3609090909090909,18,Gabriel Arias,672356.0
8949,,,L,3,0.360875,8,Kyle Higashioka,543309.0
10182,,,L,2,0.36085185185185187,16,Matt Olson,621566.0
8161,,,L,8,0.3606666666666667,60,Jose Ramirez,608070.0
145,Eduardo Rodriguez,593958.0,R,7,0.3606585365853659,29,,
14455,,,L,6,0.36059259259259263,25,Vinnie Pasquantino,686469.0
367,Michael McGreevy,700241.0,R,4,0.3605333333333334,30,,
983,,,R,7,0.36047945205479454,65,Anthony Volpe,683011.0
513,Trevor Rogers,669432.0,R,4,0.36021951219512194,31,,
14824,,,L,2,0.3602105263157894,12,Willson Contreras,575929.0
5022,,,R,2,0.360175,30,Fernando Tatis Jr.,665487.0
9596,,,L,3,0.3601666666666667,4,Luis Torrens,620443.0
8342,,,R,4,0.36011607142857144,109,Josh Naylor,647304.0
7106,,,R,8,0.36009160305343507,117,Jeremy Pena,665161.0
4997,,,L,4,0.36005882352941176,30,Ezequiel Tovar,678662.0
3645,,,R,8,0.36003999999999997,20,Dane Myers,667472.0
8119,,,L,3,0.36,6,Jose Iglesias,578428.0
1843,,,R,8,0.35995495495495494,91,Brenton Doyle,686668.0
825,,,R,5,0.35995000000000005,50,Andruw Monasterio,655316.0
14489,,,L,4,0.3599428571428571,33,Vladimir Guerrero Jr.,665489.0
15252,,,R,6,0.35986324786324786,99,Zach Neto,687263.0
14955,,,L,4,0.3595862068965517,27,Yainer Diaz,673237.0
184,Gavin Williams,668909.0,R,8,0.3595625,43,,
8996,,,R,5,0.3595555555555556,9,Kyle Karros,691720.0
3277,,,L,9,0.3595,7,Colton Cowser,681297.0
9812,,,L,4,0.3594347826086956,42,Manny Machado,592518.0
2183,,,R,5,0.35942857142857143,4,Bryce Teodosio,669326.0
9558,,,L,2,0.35936363636363633,21,Luis Rengifo,650859.0
5663,,,R,2,0.3592125,72,Harrison Bader,664056.0
13482,,,R,8,0.35909701492537316,105,Teoscar Hernandez,606192.0
523,Tyler Glasnow,607192.0,L,5,0.35907000000000006,89,,
493,Taj Bradley,671737.0,R,2,0.35906779661016947,47,,
190,Jack Flaherty,656427.0,L,4,0.35905,62,,
7084,,,R,5,0.35900000000000004,4,Jeremiah Jackson,669236.0
4085,,,R,4,0.359,13,Derek Hill,656537.0
4398,,,R,5,0.35887719298245613,52,Dylan Carlson,666185.0
10763,,,R,4,0.35884415584415585,78,Miguel Rojas,500743.0
444,,,L,8,0.35873809523809524,35,Alex Bregman,608324.0
15003,,,R,6,0.3586916666666667,104,Yandy Diaz,650490.0
2125,,,R,3,0.3586619718309859,70,Bryan Reynolds,668804.0
14900,,,L,4,0.35853846153846153,17,Wyatt Langford,694671.0
9980,,,R,8,0.3584833333333333,51,Mark Vientos,668901.0
5552,,,R,1,0.35828888888888893,17,Gunnar Henderson,683002.0
396,Quinn Priester,682990.0,L,6,0.3582142857142857,26,,
12521,,,L,8,0.3582,28,Romy Gonzalez,663853.0
