,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
36,Byron Buxton,MIN,124.009,533.456,478.736,119.411,61.4882,28.4221,2.06985,27.4303,76.2857,75.598,42.0837,1.95778,147.409,8.70126,3.40117,0.534036,5.47426,14.5415,3.3674,0.249429,0.07888879307759215,0.2763283194865181,0.28549,0.319363,0.489337,0.344726,0.8087,0.239908,5.70319,0.299319,,0.801026,76.7491,13.7172,121.255,0.801026,0.0,14.164759635925291,-0.3827438950538635,3.2886,85.18000030517578,,,,,,,706.9,5.700806451,706.9,5.700806451,,,,,,,,,,,,,,,,,,,Byron Buxton,14161,621439,621439.0
37,Pete Alonso,BAL,153.668,657.959,576.911,144.735,81.0853,26.3573,0.0,37.2927,88.1929,100.535,62.7377,4.07185,154.613,12.6962,5.02957,0.584374,11.5195,2.54129,1.05417,0.25088,0.09535199001761509,0.23498880629340127,0.405772,0.334922,0.490493,0.352462,0.825415,0.239613,2.39565,0.275469,,-0.929851,98.7943,21.0514,128.786,-0.929851,0.0,21.3934086561203,-12.443841934204102,3.23261,26.940000534057617,,,,,,,889.1,5.773376623,889.1,5.773376623,,,,,,,,,,,,,,,,,,,Pete Alonso,19251,624413,624413.0
38,Jordan Westburg,BAL,136.588,581.651,531.712,138.179,84.6983,25.8565,4.48821,23.1359,77.0844,73.2374,38.0037,0.254752,134.385,7.45072,3.51906,0.965147,9.68427,7.40002,2.16879,0.259875,0.06533763373569375,0.2310406068243672,0.282797,0.316235,0.455922,0.332238,0.772158,0.196047,5.22692,0.30458,,-0.265697,77.7857,9.05914,114.855,-0.265697,0.0,9.917820811271667,1.5263664722442627,3.21913,128.0,,,,,,,697.9,5.094160583,697.9,5.094160583,,,,,,,,,,,,,,,,,,,Jordan Westburg,27815,676059,676059.0
39,Geraldo Perdomo,ARI,152.61,656.81,559.061,142.22,101.477,25.7766,3.6863,11.2796,81.858,55.8657,72.417,1.22441,90.1567,7.05676,5.53073,12.7441,12.7192,18.3334,5.69504,0.25439,0.11025562948188976,0.13726450571702625,0.803236,0.344209,0.374212,0.318838,0.718421,0.119822,5.53239,0.282713,,0.14797,80.6909,3.08371,103.015,0.14797,0.0,2.4950418919324875,7.065277576446533,3.2139,90.02999877929688,,,,,,,692.2,4.524183006,692.2,4.524183006,,,,,,,,,,,,,,,,,,,Geraldo Perdomo,22799,672695,672695.0
40,Xander Bogaerts,SD,137.636,568.65,506.293,133.675,92.1867,24.862,1.75998,14.8666,71.7179,61.5345,44.66,1.39227,102.04,4.95906,5.38322,0.889751,11.4849,16.1444,5.31498,0.264027,0.07853688560626045,0.17944253934757762,0.437673,0.326556,0.408177,0.319788,0.734733,0.144149,5.09225,0.300956,,0.125334,70.2987,3.10834,108.389,0.125334,0.0,5.77897971868515,6.372036933898926,3.17886,221.2400054931641,,,,,,,635.7,4.606521739,635.7,4.606521739,,,,,,,,,,,,,,,,,,,Xander Bogaerts,12161,593428,593428.0
41,Kyle Schwarber,PHI,151.137,662.175,552.709,127.513,63.9852,21.7996,0.646504,41.0813,95.523,107.27,98.5488,3.81166,184.503,7.15919,3.21454,0.543439,9.58367,5.72446,2.2132,0.230705,0.14882591459961492,0.27863178162872354,0.534131,0.352493,0.495467,0.36356,0.847961,0.264763,3.13798,0.261644,,-0.856549,105.393,27.1524,133.025,-0.856549,0.0,25.061700403690335,-16.13612937927246,3.16722,26.5,,,,,,,942.5,6.241721854,942.5,6.241721854,,,,,,,,,,,,,,,,,,,Kyle Schwarber,16478,656941,656941.0
42,Austin Wells,NYY,121.076,455.779,407.973,88.2499,51.3388,17.4946,1.37189,18.0446,51.0412,53.904,38.427,0.774505,114.49,4.94848,3.58619,0.8445,6.04462,3.37361,1.16105,0.216313,0.08431059789942055,0.2511963034716387,0.335638,0.289328,0.39861,0.298907,0.687938,0.182297,3.69481,0.25161,,-0.420909,48.6185,-5.23534,91.5782,-0.420909,10.95,-4.945029675960541,19.980874061584476,3.14335,228.44000244140625,,,,,,,440.9,3.643801652,440.9,3.643801652,,,,,,,,,,,,,,,,,,,Austin Wells,27562,669224,669224.0
43,Dansby Swanson,CHC,154.598,631.559,566.202,138.855,88.0176,27.1482,1.54989,22.1392,79.2576,76.7231,51.0122,0.958795,163.642,3.68608,4.47278,1.10612,10.2018,15.1721,4.37996,0.245239,0.08077186771148856,0.2591080168281982,0.311731,0.3095,0.415966,0.31468,0.725466,0.170726,4.99718,0.303241,,0.30491,75.4566,0.833004,102.943,0.30491,0.0,2.5078820288181305,7.157315254211426,3.13867,143.32000732421875,,,,,,,691.2,4.459354838,691.2,4.459354838,,,,,,,,,,,,,,,,,,,Dansby Swanson,18314,621020,621020.0
44,Gabriel Moreno,ARI,112.088,440.465,393.654,108.157,75.7482,20.3194,1.67061,10.4188,52.9598,51.6915,38.5633,1.83642,75.3287,3.94392,3.64434,0.658973,10.0229,3.92717,1.48386,0.274751,0.08755133779074388,0.1710208529622104,0.511935,0.34257,0.414257,0.329699,0.756827,0.139506,3.75774,0.313715,,-0.590793,57.9965,5.95212,110.455,-0.590793,3.31,4.8673290610313416,11.081707000732422,3.13111,169.75999450683594,,,,,,,508.0,4.535714285,508.0,4.535714285,,,,,,,,,,,,,,,,,,,Gabriel Moreno,22664,672515,672515.0
45,Nick Kurtz,OAK,142.76,579.594,499.502,125.271,65.7829,23.4337,2.25172,33.8031,84.3422,88.5065,71.3114,3.62101,180.345,4.45585,3.75774,0.56694,8.27498,3.14744,0.957081,0.250793,0.1230368154259706,0.3111574653981925,0.395416,0.347201,0.509744,0.364696,0.856945,0.258951,3.71512,0.316378,,-0.673017,92.7844,24.3009,132.95,-0.673017,0.0,21.835575699806213,-11.265782356262209,3.12242,20.030000686645508,,,,,,,825.6,5.773426573,825.6,5.773426573,,,,,,,,,,,,,,,,,,,Nick Kurtz,35110,701762,701762.0
46,Patrick Bailey,SF,130.687,487.532,441.669,94.2547,64.7258,19.207,0.72823,9.59368,45.3089,44.1917,35.7826,0.411911,129.845,3.53058,3.61828,2.93127,7.73797,1.74265,0.700264,0.213406,0.07339538737970021,0.2663312356932468,0.275579,0.275625,0.325355,0.266154,0.600979,0.111949,2.85578,0.276807,,-0.622352,39.0407,-18.565,70.3023,-0.622352,21.91,-17.782475352287292,31.99387264251709,3.11354,436.9700012207031,,,,,,,360.2,2.74961832,360.2,2.74961832,,,,,,,,,,,,,,,,,,,Patrick Bailey,27478,672275,672275.0
47,Trent Grisham,NYY,127.885,530.829,450.112,100.224,54.4513,19.5284,1.03501,25.2092,69.5973,66.3251,69.0673,0.490534,132.291,5.99541,3.04912,2.60485,8.19589,5.50214,1.83358,0.222664,0.13011214534247378,0.2492158491717672,0.522086,0.331841,0.438668,0.335866,0.770509,0.216004,3.68526,0.253719,,-0.502226,72.5528,9.83123,117.038,-0.502226,0.0,10.157341420650482,1.9735338687896729,3.11042,265.9700012207031,,,,,,,639.5,4.99609375,639.5,4.99609375,,,,,,,,,,,,,,,,,,,Trent Grisham,18564,663757,663757.0
48,Brent Rooker,OAK,150.446,642.941,569.787,151.763,83.7212,32.7673,0.882067,34.3928,90.3164,95.0663,59.8177,2.44271,161.363,8.41768,4.34726,0.571562,9.1987,6.6692,2.19863,0.266351,0.09303761931499158,0.2509763726376137,0.370702,0.34248,0.508037,0.362731,0.850517,0.241686,3.75443,0.310194,,-0.553579,101.9,25.9314,131.596,-0.553579,0.0,23.38960486650467,-15.176569938659668,3.10437,54.2599983215332,,,,,,,913.9,6.092666666,913.9,6.092666666,,,,,,,,,,,,,,,,,,,Brent Rooker,19627,667670,667670.0
49,Bo Bichette,NYM,141.326,617.246,572.958,162.81,115.657,26.8954,2.6349,17.6228,75.5823,74.0027,35.5519,1.15851,100.042,3.72985,4.21318,0.680504,14.2071,5.78066,2.48507,0.284157,0.05759761910162237,0.1620780045557201,0.35537,0.32783,0.432569,0.328759,0.760399,0.148411,3.83067,0.315964,,-0.876754,80.8022,7.86979,114.096,-0.876754,0.0,9.435737133026125,0.278419941663742,3.09496,104.18000030517578,,,,,,,730.2,5.178723404,730.2,5.178723404,,,,,,,,,,,,,,,,,,,Bo Bichette,19612,666182,666182.0
50,Rafael Devers,SF,151.836,657.247,564.466,141.437,81.7654,26.8575,0.846016,31.9686,85.7676,93.3808,81.8285,9.36068,157.428,6.51814,3.89135,0.54337,11.8748,1.98084,0.840955,0.250569,0.1245018995902606,0.2395263881006684,0.519785,0.349905,0.471052,0.350766,0.820957,0.220483,2.36236,0.288866,,-1.00945,97.782,20.1232,128.264,-1.00945,0.0,21.007657647132877,-12.767765998840332,3.08029,69.58999633789062,,,,,,,878.4,5.778947368,878.4,5.778947368,,,,,,,,,,,,,,,,,,,Rafael Devers,17350,646240,646240.0
51,Seiya Suzuki,CHC,141.615,607.283,532.394,135.405,79.1332,27.1913,1.74588,27.3345,82.9941,84.0836,64.6567,1.77897,153.525,4.41578,5.06822,0.748028,8.70794,10.0228,3.03155,0.254332,0.10646881272816792,0.252806352227874,0.421147,0.337124,0.465992,0.345586,0.803116,0.21166,4.45733,0.303055,,-0.203568,87.7947,16.0396,124.115,-0.203568,0.0,17.153302803635597,-7.333287239074707,3.07188,105.02999877929688,,,,,,,785.1,5.528873239,785.1,5.528873239,,,,,,,,,,,,,,,,,,,Seiya Suzuki,30116,673548,673548.0
52,Jazz Chisholm Jr.,NYY,142.203,591.907,525.302,122.419,72.1631,20.7523,2.69404,26.8099,85.426,68.834,56.396,1.97532,160.658,4.92392,4.03741,1.24757,8.00557,31.475,8.25381,0.233045,0.09527848124789874,0.2714243960622192,0.351032,0.311075,0.435919,0.322306,0.746994,0.202874,6.46246,0.279664,,2.04675,74.3839,4.44554,107.696,2.04675,0.0,7.415936470031738,1.7909061908721924,3.02633,21.5,,,,,,,709.5,4.996478873,709.5,4.996478873,,,,,,,,,,,,,,,,,,,Jazz Chisholm Jr.,20454,665862,665862.0
53,Gleyber Torres,DET,149.549,643.005,560.607,143.135,98.5599,27.0831,0.479663,17.012,75.6397,69.6138,71.2131,0.0108539,111.755,4.09234,5.80351,1.28937,11.9799,7.18573,3.21545,0.255321,0.11075046072736604,0.1738011368496357,0.637224,0.3404,0.39638,0.324896,0.73678,0.141059,3.27061,0.288186,,-1.02737,82.1579,6.18187,108.102,-1.02737,0.0,5.112798571586609,2.307854652404785,3.02352,236.08999633789065,,,,,,,707.8,4.718666666,707.8,4.718666666,,,,,,,,,,,,,,,,,,,Gleyber Torres,16997,650402,650402.0
54,Oneil Cruz,PIT,126.006,524.634,465.03,113.299,63.3219,23.9583,1.82917,24.1893,77.133,68.47,52.4376,2.73314,158.653,3.64894,3.07695,0.440165,7.04675,24.5485,5.65693,0.243637,0.09995082285936482,0.30240701136411285,0.330518,0.323135,0.459074,0.335704,0.782209,0.215437,6.27703,0.312374,,1.82284,71.6371,9.64756,113.67,1.82284,0.0,10.322829604148865,1.7425071001052856,3.02027,111.6500015258789,,,,,,,673.1,5.342063492,673.1,5.342063492,,,,,,,,,,,,,,,,,,,Oneil Cruz,21711,665833,665833.0
55,Brendan Donovan,SEA,127.738,548.189,484.875,127.961,88.7135,25.0798,1.02027,13.1473,62.8323,61.1553,48.0552,1.91443,76.6074,9.48566,4.25765,1.5156,12.3491,4.83749,1.6794,0.263905,0.08766173710162006,0.13974632836485226,0.627292,0.339328,0.401182,0.324619,0.740511,0.137277,3.49578,0.287481,,-0.673131,69.9198,5.14702,114.693,-0.673131,0.0,8.820359289646149,1.2813224792480469,2.96394,284.0,,,,,,,607.1,4.74296875,607.1,4.74296875,,,,,,,,,,,,,,,,,,,Brendan Donovan,24679,680977,680977.0
56,Hunter Goodman,COL,141.22,569.038,523.237,133.565,73.6812,29.9436,1.30084,28.6394,71.313,89.5162,34.8256,0.394804,148.652,5.82491,4.68132,0.469569,8.57237,2.44039,0.85585,0.255267,0.06120083368773263,0.2612338719031066,0.234276,0.306411,0.481672,0.336042,0.788083,0.226405,3.06601,0.299252,,-0.614582,77.8564,10.6202,102.132,-0.614582,4.68,0.8232758641242981,8.81826114654541,2.92343,67.76000213623047,,,,,,,716.7,5.082978723,716.7,5.082978723,,,,,,,,,,,,,,,,,,,Hunter Goodman,29715,696100,696100.0
57,Yainer Diaz,HOU,133.762,529.09,497.52,133.721,90.4387,24.7635,0.673298,17.8456,60.2881,67.4313,23.1297,1.08661,93.2815,3.46512,4.30221,0.67305,12.0004,1.56964,0.541875,0.268775,0.04371600294845867,0.17630554348031524,0.247956,0.303389,0.428863,0.314748,0.732253,0.160088,2.56434,0.296588,,-0.673424,63.2433,0.727248,101.937,-0.673424,1.11,0.5346605777740479,9.549819350242617,2.89492,113.8499984741211,,,,,,,578.8,4.319402985,578.8,4.319402985,,,,,,,,,,,,,,,,,,,Yainer Diaz,23003,673237,673237.0
58,Taylor Ward,BAL,150.012,634.094,555.257,136.583,81.2333,26.3713,1.44654,27.5322,82.1482,82.6992,66.2441,0.554147,156.608,6.7136,5.29558,0.583379,9.60494,4.63536,1.67342,0.245982,0.10447047283210376,0.24697915451021457,0.422994,0.330762,0.44744,0.337076,0.778202,0.201458,3.40844,0.289712,,-0.772486,87.2899,12.3668,118.188,-0.772486,0.0,12.820046484470367,-6.944999694824219,2.83401,163.7100067138672,,,,,,,779.4,5.196,779.4,5.196,,,,,,,,,,,,,,,,,,,Taylor Ward,17548,621493,621493.0
59,Randy Arozarena,SEA,152.419,657.283,569.518,132.205,80.3826,24.8624,2.70637,24.2538,88.5175,74.5721,66.0829,0.850978,171.433,17.0234,4.01898,0.639843,10.7978,23.921,7.50125,0.232135,0.10053949364276878,0.26082068150248827,0.385474,0.327897,0.413054,0.325044,0.740951,0.180919,5.81714,0.285699,,0.638625,84.0612,6.39811,114.986,0.638625,0.0,12.248190522193909,-7.250426769256592,2.82591,103.73999786376952,,,,,,,756.6,4.977631578,756.6,4.977631578,,,,,,,,,,,,,,,,,,,Randy Arozarena,19290,668227,668227.0
60,Miguel Vargas,CWS,137.428,576.849,510.559,124.455,72.9481,28.3731,1.08319,22.0502,69.3192,70.2046,54.5429,0.536931,110.281,6.01247,4.82462,0.909786,7.59094,7.23438,2.38999,0.243761,0.09455316729334713,0.19117828062456552,0.494583,0.321232,0.433142,0.327109,0.754374,0.189381,3.8322,0.267337,,-0.409669,74.7412,6.58205,109.62,-0.409669,0.0,6.130599945783615,1.1343826055526731,2.77463,273.9700012207031,,,,,,,667.8,4.874452554,667.8,4.874452554,,,,,,,,,,,,,,,,,,,Miguel Vargas,20178,678246,678246.0
61,Ben Rice,NYY,134.864,553.155,485.789,120.824,68.2052,23.7711,2.61684,26.2305,74.7342,73.0159,54.9535,0.442684,115.367,8.04206,3.8224,0.548006,9.56552,5.22129,1.59568,0.248716,0.09934557221755204,0.20856179551843518,0.476336,0.33264,0.47041,0.345975,0.80305,0.221694,4.2517,0.271809,,-0.472424,80.144,14.7845,124.001,-0.472424,0.74,15.175217241048813,-7.242456674575806,2.75952,50.7400016784668,,,,,,,715.6,5.30074074,715.6,5.30074074,,,,,,,,,,,,,,,,,,,Ben Rice,29576,700250,700250.0
62,George Springer,TOR,129.548,562.257,493.528,129.462,78.9515,22.6829,1.6137,26.2136,81.2071,74.7519,55.9758,0.931727,110.844,6.02757,3.71518,0.686093,10.6325,11.9244,3.39953,0.262319,0.09955554132718669,0.19714116498327278,0.504997,0.342362,0.474163,0.351853,0.816525,0.211844,4.85407,0.286652,,0.0683171,84.1462,17.7112,127.526,0.0683171,0.0,18.30925530195236,-10.795666694641112,2.74868,110.37999725341795,,,,,,,751.3,5.779230769,751.3,5.779230769,,,,,,,,,,,,,,,,,,,George Springer,12856,543807,543807.0
63,Pete Crow-Armstrong,CHC,147.621,619.082,562.442,136.919,82.2091,26.695,5.94273,22.0717,87.2033,66.765,36.2059,2.32751,153.745,8.06825,4.99796,7.36762,5.44972,35.1507,6.37574,0.243436,0.05848320577887905,0.24834351507554736,0.235494,0.296205,0.429758,0.311133,0.725963,0.186323,7.85761,0.293258,,3.59953,72.1834,-0.965874,100.514,3.59953,0.0,3.976557672023773,2.278101682662964,2.74726,33.439998626708984,,,,,,,706.2,4.771621621,706.2,4.771621621,,,,,,,,,,,,,,,,,,,Pete Crow-Armstrong,27769,691718,691718.0
64,J.P. Crawford,SEA,143.853,597.787,517.729,124.267,89.5365,23.6046,1.02689,10.0986,63.3025,54.5047,65.424,0.75592,114.638,5.30946,3.47059,3.39903,12.8115,4.35007,1.3956,0.240022,0.10944366471669675,0.1917706474045103,0.570699,0.329429,0.348099,0.303315,0.677528,0.108076,3.29912,0.287967,,-0.754569,65.9059,-4.72724,100.018,-0.754569,0.0,-0.742086123675108,6.659861087799072,2.71053,398.1799926757813,,,,,,,560.5,3.892361111,560.5,3.892361111,,,,,,,,,,,,,,,,,,,J.P. Crawford,15491,641487,641487.0
65,Roman Anthony,BOS,139.461,602.296,523.206,138.8,87.3085,30.194,2.28838,19.0095,79.252,72.2196,70.3108,1.38364,145.748,4.66274,3.4643,0.652172,12.7486,9.56527,2.78578,0.265288,0.11673794944678363,0.24198732848964624,0.482414,0.355316,0.440744,0.346896,0.79606,0.175455,4.60048,0.330994,,-0.289971,87.7146,16.5487,119.312,-0.289971,0.0,13.418934524059296,-7.891311645507812,2.68649,66.91000366210938,,,,,,,768.0,5.525179856,768.0,5.525179856,,,,,,,,,,,,,,,,,,,Roman Anthony,31812,701350,701350.0
66,Trevor Story,BOS,140.484,592.975,537.736,134.037,84.785,24.3079,3.01879,21.9254,76.5774,72.3351,36.8359,1.43017,159.436,6.45774,4.20659,1.06113,7.28455,22.4216,6.06769,0.249262,0.06212049411863907,0.2688747417682027,0.231039,0.303007,0.428014,0.314911,0.731022,0.178752,6.23171,0.31092,,1.1634,70.9582,0.893675,97.2784,1.1634,0.0,-0.7387316226959229,6.5038886070251465,2.67797,111.26000213623048,,,,,,,659.9,4.713571428,659.9,4.713571428,,,,,,,,,,,,,,,,,,,Trevor Story,12564,596115,596115.0
67,Andy Pages,LAD,141.536,579.604,530.227,135.471,82.071,29.2433,1.89905,22.2578,76.4169,76.6232,35.5466,1.20061,127.347,8.41558,4.90011,0.514181,7.57219,9.32423,3.11488,0.255496,0.06132911436083946,0.2197138045976218,0.279131,0.309854,0.443745,0.323964,0.753599,0.188249,4.74458,0.293662,,-0.234854,73.6183,5.13359,108.02,-0.234854,0.0,5.274582803249359,1.5816601514816284,2.67443,147.5,,,,,,,669.0,4.711267605,669.0,4.711267605,,,,,,,,,,,,,,,,,,,Andy Pages,24816,681624,681624.0
68,Maikel Garcia,KC,150.649,642.29,578.783,156.129,109.236,31.0702,2.88014,12.9424,82.4418,65.913,52.4973,0.79423,92.8889,1.67006,5.98417,3.35532,13.0332,24.9512,7.59941,0.269754,0.08173457472481278,0.1446214326861698,0.565163,0.329136,0.400472,0.318392,0.729608,0.130719,5.71345,0.298968,,0.80466,78.6744,2.7829,100.855,0.80466,0.0,1.4520469903945925,2.422717809677124,2.65822,77.5,,,,,,,710.9,4.707947019,710.9,4.707947019,,,,,,,,,,,,,,,,,,,Maikel Garcia,22715,672580,672580.0
69,Luke Keaschall,MIN,126.891,539.443,479.327,129.865,90.1781,27.3505,1.85419,10.4818,68.8765,52.7438,45.7668,1.60108,91.7967,8.79201,4.92068,0.636703,9.30743,19.8992,5.58223,0.270931,0.08484084509392097,0.17016941548968104,0.498567,0.342281,0.401331,0.325757,0.743613,0.1304,5.43684,0.312546,,0.748891,69.3024,5.56302,108.187,0.748891,0.0,5.954467415809631,1.370736002922058,2.64907,145.7100067138672,,,,,,,618.9,4.873228346,618.9,4.873228346,,,,,,,,,,,,,,,,,,,Luke Keaschall,33321,807712,807712.0
70,Otto Lopez,MIA,136.051,558.248,511.839,139.882,99.2811,25.8769,3.05918,11.6643,66.1911,59.2913,36.0058,1.51481,87.3511,4.02106,4.54464,1.83748,12.1166,16.7808,4.68339,0.273292,0.0644978575830097,0.15647364612143705,0.412196,0.323337,0.404169,0.316039,0.727507,0.130877,5.37062,0.307204,,0.528577,67.3135,1.35223,100.741,0.528577,0.0,1.0186380743980408,6.298656940460205,2.64891,214.02999877929688,,,,,,,615.6,4.526470588,615.6,4.526470588,,,,,,,,,,,,,,,,,,,Otto Lopez,19608,672640,672640.0
71,Yandy Diaz,TB,143.337,620.548,554.399,158.592,109.94,24.931,0.454457,23.2657,77.8233,85.5498,56.3399,1.4406,93.2059,5.44689,3.58965,0.772808,18.445,2.03568,0.881345,0.28606,0.09079055931209189,0.15019933993824813,0.604467,0.355578,0.458566,0.352951,0.814144,0.172506,2.40665,0.306502,,-1.07797,93.4231,20.1005,126.796,-1.07797,0.0,18.520482063293457,-14.389832496643066,2.60783,132.25999450683594,,,,,,,809.1,5.658041958,809.1,5.658041958,,,,,,,,,,,,,,,,,,,Yandy Diaz,16578,650490,650490.0
72,Max Muncy,LAD,111.881,455.041,381.245,84.3153,44.8492,16.9861,1.22036,21.2596,61.8951,62.2417,64.152,2.25347,112.361,5.46563,3.72238,0.455895,5.9314,2.35931,0.754367,0.221158,0.14098070283776626,0.24692500236242448,0.570947,0.338623,0.439404,0.33789,0.778027,0.218247,3.47641,0.250871,,-0.577861,62.9419,9.1753,117.56,-0.577861,0.0,8.89251160621643,1.412638783454895,2.60329,269.5299987792969,,,,,,,549.8,4.908928571,549.8,4.908928571,,,,,,,,,,,,,,,,,,,Max Muncy,13301,571970,571970.0
73,Freddie Freeman,LAD,143.93,621.491,545.555,147.193,92.5492,31.4742,0.824296,22.3457,82.9663,82.1325,63.1955,7.43541,112.938,6.94173,5.07338,0.725025,11.0768,7.93843,2.81844,0.269805,0.10168369292556127,0.18172105468944844,0.559557,0.350101,0.453397,0.344796,0.803498,0.183592,3.64545,0.300588,,-0.59143,89.4499,16.016,122.29,-0.59143,0.0,15.8275648355484,-11.153475761413574,2.59375,73.70999908447266,,,,,,,796.4,5.530555555,796.4,5.530555555,,,,,,,,,,,,,,,,,,,Freddie Freeman,5361,518692,518692.0
74,Jacob Wilson,OAK,139.481,578.318,535.923,156.699,120.809,26.6841,2.25711,6.94873,65.8619,56.5402,29.0691,0.73905,47.2665,6.41413,4.03437,2.87736,16.725,5.13392,1.9222,0.292391,0.05026490615889528,0.08173098537482838,0.615005,0.333974,0.389503,0.316625,0.723476,0.097112,3.86615,0.308291,,-0.787303,70.0091,1.6764,99.8358,-0.787303,0.0,-0.8992495164275169,6.310693264007568,2.59017,177.94000244140625,,,,,,,607.6,4.371223021,607.6,4.371223021,,,,,,,,,,,,,,,,,,,Jacob Wilson,33266,805779,805779.0
75,Kazuma Okamoto,TOR,124.437,515.457,453.638,106.88,59.7736,21.7669,0.45347,24.8856,65.205,71.6852,50.8602,2.35547,112.829,6.87971,3.49474,0.584512,9.30128,1.25029,0.318042,0.235606,0.0986701121529051,0.2188911975198707,0.450771,0.319729,0.450162,0.33155,0.76989,0.214556,2.47113,0.256698,,-0.640422,68.6454,7.74018,113.54,-0.640422,0.0,7.585424661636352,-0.3840648829936981,2.55194,999.0,,,,,,,619.9,4.999193548,619.9,4.999193548,,,,,,,,,,,,,,,,,,,Kazuma Okamoto,sa3063134,672960,
76,Jackson Holliday,BAL,130.269,559.206,496.899,124.75,83.1181,24.8784,2.26948,14.4843,71.2012,57.172,53.719,1.40581,125.097,4.35521,3.58566,0.647412,10.8096,15.3603,4.11935,0.251058,0.09606298930984289,0.22370468128024376,0.429421,0.327315,0.397708,0.317535,0.725024,0.14665,5.37527,0.305528,,0.462286,68.1087,2.0342,104.727,0.462286,0.0,3.577476352453232,2.113417387008667,2.55145,144.47000122070312,,,,,,,609.8,4.69076923,609.8,4.69076923,,,,,,,,,,,,,,,,,,,Jackson Holliday,31781,702616,702616.0
77,Bo Naylor,CLE,121.407,449.265,396.282,84.0364,49.3785,17.2131,1.59077,15.854,49.5537,50.6069,43.9779,1.03034,115.927,3.51742,3.4107,2.07712,5.54861,5.12293,1.55129,0.212062,0.09788855130045741,0.2580370160150468,0.37936,0.294131,0.383548,0.296266,0.677679,0.171486,4.30006,0.254496,,-0.243424,46.96,-6.12409,89.8147,-0.243424,5.49,-5.636634409427643,14.857823371887209,2.5255,322.9100036621094,,,,,,,433.4,3.581818181,433.4,3.581818181,,,,,,,,,,,,,,,,,,,Bo Naylor,21865,666310,666310.0
78,Francisco Alvarez,NYM,114.125,437.953,390.86,86.8116,55.0538,14.5879,0.664379,16.5056,47.9898,52.6986,37.8799,1.29458,118.656,5.80686,2.83034,0.575756,8.66807,0.817522,0.388425,0.222104,0.08649307117430409,0.2709331823277841,0.319242,0.298366,0.389513,0.300439,0.687878,0.167409,2.48162,0.271946,,-0.638869,47.2616,-4.48588,94.6968,-0.638869,6.69,-3.391587972640991,13.35188627243042,2.50984,172.85000610351562,,,,,,,439.1,3.851754385,439.1,3.851754385,,,,,,,,,,,,,,,,,,,Francisco Alvarez,26121,682626,682626.0
79,Brice Turang,MIL,149.674,635.37,567.757,144.57,104.341,23.3926,5.06924,11.7664,77.6632,58.8097,57.0054,1.33013,134.038,2.45949,4.21743,3.93027,10.3187,31.2827,6.27231,0.254633,0.0897200056659899,0.21096054267592113,0.425292,0.323126,0.375865,0.307307,0.69899,0.121232,6.59948,0.31162,,2.61532,72.1088,-2.96506,96.8551,2.61532,0.0,0.247098684310913,3.0878162384033203,2.50398,66.79000091552734,,,,,,,671.1,4.474,671.1,4.474,,,,,,,,,,,,,,,,,,,Brice Turang,22186,668930,668930.0
80,Marcus Semien,NYM,137.707,581.727,517.978,126.668,80.8282,22.8419,4.03361,18.9642,70.6015,66.3644,49.6719,0.436423,98.9931,3.41244,5.37018,0.603911,8.28343,8.35031,2.43063,0.244543,0.08538695986261598,0.17017105962074994,0.501772,0.311836,0.414051,0.315035,0.725887,0.169508,4.90667,0.265679,,-0.206488,69.6705,0.934961,104.695,-0.206488,0.0,3.0306067019701004,1.755523920059204,2.46986,246.44000244140625,,,,,,,629.9,4.564492753,629.9,4.564492753,,,,,,,,,,,,,,,,,,,Marcus Semien,12533,543760,543760.0
81,Jackson Chourio,MIL,145.847,632.677,582.393,156.499,100.168,30.7831,4.20162,21.347,81.5082,82.1404,40.0946,2.53068,129.055,4.35439,4.63596,1.19915,9.21962,24.806,6.35383,0.268718,0.06337293753368622,0.203982442857888,0.31068,0.318219,0.445964,0.327843,0.764183,0.177247,6.08244,0.309537,,1.42119,82.3519,7.59621,110.923,1.42119,0.0,9.611717104911804,-6.655370712280273,2.45608,20.649999618530277,,,,,,,764.4,5.235616438,764.4,5.235616438,,,,,,,,,,,,,,,,,,,Jackson Chourio,28806,694192,694192.0
82,Ian Happ,CHC,146.616,635.387,547.623,130.903,78.9406,28.7838,1.7724,21.4063,80.8265,74.9786,77.9578,1.53774,149.379,5.26109,3.76236,0.783244,10.7141,8.26859,2.54289,0.239039,0.12269341362036053,0.23509923873167063,0.521881,0.33741,0.415342,0.329757,0.752752,0.176303,4.18384,0.287695,,-0.448013,83.6919,8.61604,113.272,-0.448013,0.0,9.54630097746849,-6.884057998657227,2.43521,181.25999450683597,,,,,,,734.3,4.995238095,734.3,4.995238095,,,,,,,,,,,,,,,,,,,Ian Happ,17919,664023,664023.0
