,player_name,pitcher,fDurability,fERA,fControl,fStuff
1778,Evan Taylor,681117.0,93.0,111.0,108.0,100.0
1779,Evan Truitt,822462.0,81.0,86.0,96.0,77.0
1780,Evan Yates,696524.0,83.0,105.0,106.0,102.0
1781,Everett Catlett,700481.0,83.0,101.0,107.0,97.0
1782,Everhett Hazelwood,689185.0,60.0,85.0,90.0,98.0
1783,Eybersson Polanco,702882.0,84.0,103.0,103.0,99.0
1784,Ezequiel Ventura,683652.0,,,72.0,99.0
1785,Fabian Gallardo,90.0,,94.0,,
1786,Fabian Ysalla,90.0,,96.0,,
1787,Fabian Ysalla,808674.0,,,76.0,
1788,Felipe Bello,806593.0,54.0,89.0,99.0,76.0
1789,Felipe De La Cruz,700370.0,109.0,105.0,106.0,113.0
1790,Felix Arronde,702373.0,94.0,101.0,111.0,88.0
1791,Felix Bautista,642585.0,82.0,,,
1792,Felix Belisario,90.0,,91.0,,
1793,Felix Cabrera,693806.0,67.0,89.0,81.0,76.0
1794,Felix Castro,803427.0,74.0,100.0,90.0,96.0
1795,Felix Cepeda,678743.0,72.0,99.0,98.0,95.0
1796,Felix Minjarez,682503.0,,,101.0,
1797,Felix Paulino,656077.0,,,113.0,
1798,Felix Pena,570240.0,,,93.0,
1799,Felix Ramires,678498.0,102.0,99.0,93.0,93.0
1800,Fernando Abad,472551.0,,107.0,121.0,98.0
1801,Fernando Cruz,518585.0,100.0,,,102.0
1802,Fernando Guanare,699121.0,63.0,81.0,96.0,79.0
1803,Fernando Perez,800125.0,91.0,100.0,121.0,94.0
1804,Fernando Ramos,90.0,,92.0,,
1805,Fernando Romero,622864.0,,,,91.0
1806,Fernando Sanchez,685719.0,116.0,104.0,106.0,91.0
1807,Fernando Vasquez,694029.0,,,74.0,98.0
1808,Fernery Ozuna,642271.0,,94.0,97.0,97.0
1809,Fidel Ulloa,801842.0,74.0,110.0,112.0,116.0
1810,Fineas Del Bonta-Smith,687486.0,85.0,81.0,95.0,88.0
1811,Fisher Jameson,701404.0,85.0,108.0,118.0,96.0
1812,Fitz Stadler,663587.0,57.0,93.0,89.0,99.0
1813,Florencio Serrano,677568.0,91.0,86.0,101.0,81.0
1814,Forrest Whitley,666215.0,81.0,113.0,112.0,113.0
1815,Foster Griffin,656492.0,,,118.0,
1816,Frainer Mejias,90.0,,91.0,,
1817,Frainger Aranguren,674287.0,,95.0,102.0,93.0
1818,Framber Valdez,664285.0,129.0,,,
1819,Fran Castro,691123.0,,81.0,87.0,82.0
1820,Fran Oschell III,700992.0,,,58.0,95.0
1821,Francis Hernandez,692569.0,62.0,85.0,92.0,87.0
1822,Francis Peguero,677868.0,,92.0,114.0,92.0
1823,Francis Pena,800212.0,101.0,107.0,92.0,96.0
1824,Francis Reynoso,692400.0,58.0,99.0,96.0,103.0
1825,Francis Rivera,682863.0,84.0,96.0,106.0,93.0
1826,Francis Texido,809814.0,93.0,87.0,73.0,83.0
1827,Francisco Frias,814374.0,84.0,101.0,99.0,96.0
1828,Francisco Morales,672839.0,63.0,100.0,77.0,108.0
1829,Francisco Morao,90.0,,91.0,,
1830,Francisco Pazos,90.0,,93.0,,
1831,Francisco Perez,660906.0,73.0,102.0,101.0,108.0
1832,Franck De La Rosa,692651.0,55.0,101.0,98.0,104.0
1833,Franco Aleman,680916.0,87.0,105.0,96.0,118.0
1834,Franco Zabaleta,90.0,,91.0,,
1835,Francys Peguero,644413.0,,,112.0,
1836,Frander Veras,684328.0,61.0,85.0,78.0,84.0
1837,Franderly Morel,90.0,,92.0,,
1838,Frank Chessman,90.0,,89.0,,
1839,Frank Duncan,641538.0,,,96.0,
1840,Frank Elissalt,692284.0,82.0,104.0,108.0,105.0
1841,Frank German,681464.0,,,97.0,110.0
1842,Frank Martinez,90.0,,93.0,,
1843,Frank Martinez,808347.0,,,109.0,95.0
1844,Frank Mozzicato,700924.0,99.0,93.0,75.0,90.0
1845,Frankeli Arias,802087.0,96.0,91.0,100.0,88.0
1846,Frankie Montas,593423.0,86.0,84.0,96.0,85.0
1847,Frankie Scalzo Jr.,700794.0,95.0,95.0,97.0,94.0
1848,Franklin Dacosta,672374.0,,86.0,97.0,93.0
1849,Franklin De La Paz,674221.0,66.0,96.0,86.0,92.0
1850,Franklin German,681464.0,,85.0,97.0,105.0
1851,Franklin Gomez,800338.0,91.0,102.0,103.0,92.0
1852,Franklin Marquez,692452.0,,84.0,70.0,71.0
1853,Franklin Perez,658530.0,,,77.0,97.0
1854,Franklin Sanchez,692845.0,72.0,102.0,71.0,113.0
1855,Franklyn Kilome,642584.0,,,74.0,102.0
1856,Franklyn Moreta,90.0,,90.0,,
1857,Franly Urena,90.0,,88.0,,
1858,Franly Urena,814288.0,,,78.0,101.0
1859,Franmil Reyes,614177.0,,,,96.0
1860,Franny Cobos,678725.0,71.0,90.0,97.0,95.0
1861,Franyelson Rodriguez,692653.0,,82.0,112.0,85.0
1862,Franyer Herrera,90.0,,90.0,,
1863,Franyer Herrera,800471.0,,,109.0,113.0
1864,Franyerson Reyes,90.0,,91.0,,
1865,Fraser Ellard,686642.0,100.0,105.0,94.0,110.0
1866,Fraynel Nova,805843.0,94.0,98.0,104.0,88.0
1867,Fred Schlichtholz,668880.0,,,99.0,
1868,Fred Villarreal,670381.0,,,110.0,95.0
1869,Freddy Pacheco,681643.0,,102.0,87.0,97.0
1870,Freddy Peralta,642547.0,129.0,,,
1871,Freddy Tarnok,676206.0,112.0,104.0,103.0,101.0
1872,Freilyn Guzman,90.0,,92.0,,
1873,Frenny Grant,90.0,,92.0,,
1874,Fulton Lockhart,702586.0,57.0,102.0,72.0,104.0
1875,Gabe Bierman,685321.0,87.0,100.0,93.0,95.0
1876,Gabe Craig,700582.0,,,,103.0
1877,Gabe Emmett,701861.0,65.0,87.0,87.0,83.0
1878,Gabe Klobosits,656620.0,,93.0,85.0,94.0
1879,Gabe Morales,672385.0,,,91.0,
1880,Gabe Mosser,682077.0,113.0,95.0,103.0,90.0
1881,Gabe Speier,642100.0,129.0,100.0,105.0,98.0
1882,Gabe Starks,694784.0,71.0,102.0,93.0,102.0
1883,Gabriel Aguilera,683733.0,66.0,99.0,94.0,92.0
1884,Gabriel Barbosa,682858.0,107.0,94.0,108.0,91.0
1885,Gabriel Chinchilla,90.0,,91.0,,
1886,Gabriel Colmenarez,90.0,,94.0,,
1887,Gabriel Cotto,681813.0,,91.0,97.0,87.0
1888,Gabriel Hughes,687312.0,85.0,98.0,106.0,88.0
1889,Gabriel Jackson,682791.0,88.0,91.0,94.0,80.0
1890,Gabriel Ponce,676362.0,64.0,100.0,95.0,108.0
1891,Gabriel Reyes,694050.0,89.0,110.0,113.0,97.0
1892,Gabriel Rodriguez,676082.0,,,72.0,97.0
1893,Gabriel Rodriguez,700421.0,,89.0,92.0,78.0
1894,Gabriel Rodriguez - 700421,700421.0,84.0,,94.0,
1895,Gabriel Sequeira,679780.0,69.0,107.0,105.0,99.0
1896,Gabriel Sosa,691669.0,113.0,105.0,90.0,107.0
1897,Gabriel Yanez,673394.0,123.0,101.0,115.0,91.0
1898,Gage Boehm,814515.0,,91.0,60.0,82.0
1899,Gage Jump,695611.0,103.0,108.0,112.0,105.0
1900,Gage Stanifer,804948.0,90.0,113.0,104.0,117.0
1901,Gage Wood,805906.0,,,,105.0
1902,Gage Ziehl,695721.0,82.0,98.0,119.0,90.0
1903,Garrett Acton,670183.0,105.0,99.0,108.0,107.0
1904,Garrett Apker,806634.0,65.0,91.0,97.0,95.0
1905,Garrett Baumann,803833.0,93.0,103.0,115.0,92.0
1906,Garrett Brown,681173.0,,86.0,83.0,84.0
1907,Garrett Burhenn,696148.0,116.0,94.0,113.0,91.0
1908,Garrett Cleavinger,664076.0,120.0,,,
1909,Garrett Crochet,676979.0,118.0,,113.0,105.0
1910,Garrett Davila,663657.0,125.0,103.0,106.0,97.0
1911,Garrett Edwards,801435.0,82.0,105.0,118.0,98.0
1912,Garrett Farmer,686594.0,,,116.0,
1913,Garrett Gainey,822535.0,92.0,102.0,120.0,98.0
1914,Garrett Hawkins,678184.0,94.0,110.0,118.0,118.0
1915,Garrett Hill,682051.0,78.0,98.0,81.0,90.0
1916,Garrett Hodges,823748.0,73.0,107.0,85.0,105.0
1917,Garrett Horn,701718.0,60.0,104.0,103.0,113.0
1918,Garrett Irvin,687868.0,72.0,100.0,104.0,100.0
1919,Garrett Leonard,687919.0,,,69.0,
1920,Garrett McDaniels,680729.0,80.0,113.0,103.0,106.0
1921,Garrett McMillan,804582.0,71.0,100.0,118.0,99.0
1922,Garrett Pennington,693243.0,,,,93.0
1923,Garrett Ramsey,804583.0,,,105.0,95.0
1924,Garrett Schoenle,676881.0,117.0,97.0,104.0,98.0
1925,Garrett Stallings,668831.0,116.0,92.0,112.0,89.0
1926,Garrett Stratton,809784.0,,,,101.0
1927,Garrett Whitlock,676477.0,115.0,105.0,124.0,109.0
1928,Garrett Williams,624526.0,,102.0,73.0,100.0
1929,Garrett Wright,695057.0,,,131.0,
1930,Garrison Bryant,670193.0,,,106.0,
1931,Garvin Alston,664691.0,80.0,92.0,95.0,87.0
1932,Gary Gill Hill,804541.0,108.0,96.0,116.0,84.0
1933,Gavin Adams,701400.0,,,,105.0
1934,Gavin Bruni,696491.0,,104.0,78.0,114.0
1935,Gavin Collyer,686560.0,116.0,100.0,91.0,109.0
1936,Gavin Hollowell,668970.0,102.0,103.0,96.0,109.0
1937,Gavin Stone,694813.0,77.0,107.0,108.0,109.0
1938,Gavin Williams,668909.0,122.0,111.0,113.0,119.0
1939,Geison Urbaez,696064.0,94.0,94.0,88.0,89.0
1940,Genesis Cabrera,650893.0,130.0,,103.0,103.0
1941,Geoff Hartlieb,664129.0,121.0,104.0,109.0,109.0
1942,Geoffrey Gilbert,687280.0,90.0,115.0,105.0,113.0
1943,George Kirby,669923.0,119.0,,128.0,106.0
1944,George Klassen,691946.0,93.0,103.0,102.0,114.0
1945,George Soriano,666277.0,137.0,113.0,114.0,110.0
1946,Gerado Salas,692401.0,97.0,91.0,97.0,101.0
1947,Gerald Ogando,676012.0,92.0,108.0,100.0,105.0
1948,Gerardo Carrillo,672629.0,85.0,104.0,107.0,107.0
1949,Gerardo Gutierrez,677916.0,83.0,90.0,99.0,88.0
1950,Gerardo Lopez,90.0,,92.0,,
1951,Gerardo Reyes,622103.0,75.0,106.0,102.0,113.0
1952,Gerardo Salas,90.0,,89.0,,
1953,Gerardo Salas,692401.0,,,108.0,101.0
1954,Gerelmi Maldonado,698965.0,84.0,108.0,91.0,102.0
1955,Gerinton Mendez,90.0,,92.0,,
1956,Gerlin Rosario,703895.0,102.0,100.0,108.0,98.0
1957,German Fajardo,690455.0,67.0,99.0,96.0,90.0
1958,German Marquez,608566.0,93.0,,132.0,108.0
1959,German Nunez,90.0,,89.0,,
1960,Geronimo Franzua,601980.0,73.0,95.0,106.0,110.0
1961,Gerrit Cole,543037.0,78.0,,150.0,119.0
1962,Gerson Calzadilla,701179.0,,85.0,90.0,86.0
1963,Gerson Garabito,642520.0,71.0,97.0,104.0,90.0
1964,Gerson Moreno,642575.0,75.0,103.0,95.0,109.0
1965,Geury Rodriguez,802085.0,,,123.0,100.0
1966,Gianluca Dalatri,668662.0,,,125.0,
1967,Gil Luna,669431.0,86.0,97.0,66.0,87.0
1968,Gilberto Batista,807625.0,83.0,87.0,114.0,98.0
1969,Gilberto Chu,658649.0,,,116.0,
1970,Gilberto Lopez,90.0,,90.0,,
1971,Giomar Diaz,692816.0,79.0,97.0,94.0,83.0
1972,Giovanni Vargas,808133.0,,,,100.0
1973,Giovanny Gallegos,606149.0,76.0,90.0,84.0,97.0
1974,Giussepe Velasquez,691908.0,56.0,85.0,103.0,84.0
1975,Gleiner Diaz,699695.0,,104.0,113.0,84.0
1976,Glenn Albanese Jr.,676077.0,,101.0,104.0,107.0
1977,Glenn Otto,657248.0,54.0,104.0,93.0,104.0
1978,Gordon Graceffo,700669.0,121.0,98.0,111.0,97.0
1979,Grabiel Salazar,692755.0,65.0,93.0,92.0,87.0
1980,Graeme Stinson,666209.0,,95.0,92.0,102.0
1981,Graham Ashcraft,668933.0,92.0,,122.0,102.0
1982,Graham Firoved,681462.0,70.0,91.0,82.0,96.0
1983,Graham Hoffman,668977.0,,86.0,87.0,103.0
1984,Graham Osman,690104.0,99.0,98.0,85.0,86.0
1985,Graham Spraker,676942.0,,,70.0,100.0
1986,Grant Anderson,681982.0,133.0,108.0,111.0,112.0
1987,Grant Black,667176.0,,86.0,96.0,90.0
1988,Grant Cherry,695511.0,68.0,88.0,87.0,92.0
1989,Grant Ford,687352.0,71.0,100.0,93.0,95.0
1990,Grant Gambrell,669183.0,64.0,95.0,105.0,93.0
1991,Grant Gavin,667050.0,64.0,92.0,97.0,91.0
1992,Grant Hartwig,701643.0,86.0,104.0,104.0,101.0
1993,Grant Holman,680880.0,88.0,111.0,114.0,113.0
1994,Grant Holmes,656550.0,102.0,106.0,105.0,110.0
1995,Grant Judkins,680420.0,96.0,89.0,107.0,85.0
1996,Grant Kipp,805990.0,91.0,95.0,95.0,95.0
1997,Grant Richardson,685300.0,,,,93.0
1998,Grant Rogers,814804.0,99.0,98.0,113.0,84.0
1999,Grant Shepardson,90.0,,93.0,,
2000,Grant Shepardson,824415.0,,,77.0,97.0
2001,Grant Taylor,691799.0,93.0,120.0,117.0,126.0
2002,Grant Umberger,802359.0,82.0,111.0,115.0,107.0
2003,Grant Wolfram,664991.0,132.0,110.0,106.0,101.0
2004,Gray Fenter,663383.0,,98.0,98.0,104.0
2005,Grayson Hitt,694491.0,83.0,106.0,82.0,94.0
2006,Grayson Moore,694383.0,68.0,103.0,91.0,102.0
2007,Grayson Rodriguez,680570.0,71.0,114.0,114.0,122.0
2008,Grayson Thurman,806362.0,89.0,94.0,106.0,92.0
2009,Greg Farone,805661.0,82.0,101.0,110.0,101.0
2010,Greg Weissert,669711.0,141.0,114.0,114.0,111.0
2011,Gregori Louis,805774.0,76.0,102.0,98.0,108.0
2012,Gregori Montano,687684.0,,,93.0,99.0
2013,Gregoris Chalas,682284.0,,,81.0,96.0
2014,Gregory Santos,666619.0,66.0,,60.0,96.0
2015,Gregory Soto,642397.0,141.0,,,
2016,Greiber Mendez,700356.0,86.0,98.0,100.0,88.0
2017,Greysen Carter,701706.0,,102.0,72.0,92.0
2018,Grif Hughes,835627.0,,,91.0,91.0
2019,Griff McGarry,676046.0,81.0,113.0,89.0,116.0
2020,Griffin Canning,656288.0,95.0,,,
2021,Griffin Herring,702622.0,82.0,116.0,110.0,109.0
2022,Griffin Jax,643377.0,140.0,,,
2023,Griffin Kilander,828499.0,74.0,98.0,93.0,86.0
2024,Griffin Kirn,822488.0,,,150.0,
2025,Griffin McLarty,687142.0,,,95.0,
2026,Griffin Tobias,827437.0,,93.0,114.0,86.0
2027,Guillermo Zuniga,670871.0,112.0,93.0,104.0,98.0
2028,Guillo Zuniga,670871.0,,96.0,99.0,101.0
2029,Gunnar Groen,702340.0,,89.0,100.0,86.0
2030,Gunnar Hoglund,680684.0,75.0,101.0,118.0,98.0
2031,Gunner Mayer,686763.0,113.0,94.0,88.0,106.0
2032,Gus Hughes,694964.0,83.0,95.0,102.0,96.0
2033,Gus Varland,681402.0,81.0,98.0,109.0,104.0
2034,Gustavo Del Pozo,684124.0,,101.0,87.0,89.0
2035,Gustavo J. Rodriguez,683020.0,104.0,96.0,102.0,102.0
2036,Gustavo Rodriguez,683020.0,,103.0,99.0,108.0
2037,Haden Erbe,669652.0,97.0,97.0,94.0,106.0
2038,Hagen Danner,668470.0,109.0,98.0,109.0,98.0
2039,Hagen Smith,696146.0,72.0,114.0,87.0,117.0
2040,Hale Sims,801512.0,85.0,98.0,119.0,103.0
2041,Haminton Mendez,90.0,,91.0,,
2042,Haminton Mendez,702898.0,,,103.0,
2043,Hancel Rincon,684516.0,90.0,99.0,113.0,101.0
2044,Hanfermin Vargas,90.0,,91.0,,
2045,Hans Crouse,668968.0,68.0,110.0,103.0,123.0
2046,Hans Montero,694215.0,,,,102.0
2047,Hansel Rosario,90.0,,91.0,,
2048,Harif Frias,686406.0,58.0,89.0,84.0,88.0
2049,Harold Chirino,666785.0,91.0,95.0,90.0,91.0
2050,Harold Cortijo,676435.0,,93.0,93.0,100.0
2051,Harold Melenge,684266.0,82.0,90.0,102.0,68.0
2052,Harrison Cohen,694660.0,106.0,111.0,104.0,107.0
2053,Harrison Durow,815702.0,66.0,94.0,106.0,94.0
2054,Harry Gustin,814480.0,85.0,108.0,111.0,104.0
2055,Harry Rutkowski,676902.0,,94.0,93.0,93.0
2056,Hayden Birdsong,806185.0,104.0,99.0,88.0,102.0
2057,Hayden Deal,677421.0,,96.0,100.0,86.0
2058,Hayden Durke,694492.0,99.0,118.0,94.0,118.0
2059,Hayden Frank,810070.0,66.0,83.0,95.0,77.0
2060,Hayden Harris,802686.0,116.0,117.0,116.0,121.0
2061,Hayden Juenger,696522.0,105.0,94.0,95.0,94.0
2062,Hayden Merda,675296.0,96.0,97.0,99.0,106.0
2063,Hayden Minton,688354.0,97.0,100.0,115.0,96.0
2064,Hayden Mullins,683093.0,97.0,107.0,96.0,110.0
2065,Hayden Nierman,805988.0,57.0,95.0,81.0,80.0
2066,Hayden Seig,688274.0,79.0,103.0,109.0,101.0
2067,Hayden Snelsire,814388.0,81.0,100.0,118.0,101.0
2068,Hayden Wesneski,669713.0,68.0,108.0,112.0,112.0
2069,Hayden Wynja,676883.0,60.0,91.0,106.0,101.0
2070,Hayder Ortiz,694999.0,,,76.0,103.0
2071,Haylen Green,669662.0,,93.0,102.0,88.0
2072,Heath Fillmyer,641571.0,,,91.0,
2073,Heath Hembree,592390.0,,,101.0,105.0
2074,Hector Neris,593576.0,106.0,,,100.0
2075,Hector Perez,660431.0,,104.0,95.0,111.0
2076,Heitor Tokar,677573.0,,,88.0,
2077,Helcris Olivarez,672487.0,90.0,111.0,64.0,104.0
2078,Hendry Nunez,678364.0,,,69.0,90.0
2079,Henry Baez,692013.0,93.0,109.0,109.0,90.0
2080,Henry Gomez,683510.0,103.0,96.0,97.0,85.0
2081,Henry Henry,665963.0,67.0,89.0,86.0,86.0
2082,Henry Lalane,700649.0,,99.0,87.0,97.0
2083,Henry Martinez,703685.0,,,54.0,87.0
2084,Henry Valencio,672950.0,,93.0,66.0,90.0
2085,Henry Williams,689275.0,101.0,95.0,105.0,89.0
2086,Henson Leal,802088.0,96.0,99.0,112.0,96.0
2087,Heribert Garcia,680618.0,,,86.0,
2088,Herick Hernandez,803349.0,82.0,102.0,92.0,109.0
2089,Hever Bueno,641416.0,,98.0,66.0,96.0
2090,Hiro Wyatt,702965.0,72.0,95.0,106.0,89.0
2091,Hobie Harris,665048.0,95.0,95.0,96.0,104.0
2092,Hoby Milner,571948.0,138.0,,,
2093,Hogan Harris,663687.0,126.0,99.0,100.0,100.0
2094,Holden Laws,681391.0,75.0,94.0,111.0,93.0
2095,Holden Powell,676026.0,109.0,99.0,76.0,96.0
2096,Holden Wilkerson,828334.0,,82.0,100.0,90.0
2097,Holt Jones,695366.0,101.0,98.0,82.0,104.0
2098,Horacio Andujar,682810.0,,91.0,104.0,83.0
2099,Hoss Brewer,804546.0,94.0,106.0,120.0,105.0
2100,Houston Harding,699613.0,67.0,92.0,99.0,88.0
2101,Houston Roth,674175.0,113.0,98.0,101.0,102.0
2102,Huascar Brazoban,623211.0,133.0,96.0,112.0,103.0
2103,Huascar Ynoa,660623.0,51.0,87.0,92.0,83.0
2104,Hudson Leach,813865.0,76.0,106.0,95.0,121.0
2105,Hueston Morrill,680893.0,104.0,106.0,114.0,100.0
2106,Hugh Fisher,676114.0,,87.0,63.0,88.0
2107,Hugo Beltran,678286.0,,99.0,118.0,107.0
2108,Humberto Castellanos,528748.0,68.0,101.0,109.0,93.0
2109,Humberto Cruz,814232.0,,92.0,106.0,100.0
2110,Humberto Mejia,650668.0,,89.0,110.0,86.0
2111,Hung-Leng Chang,800213.0,93.0,90.0,113.0,91.0
2112,Hunter Alberini,828043.0,,,131.0,
2113,Hunter Barco,682995.0,100.0,110.0,102.0,105.0
2114,Hunter Bigge,685801.0,71.0,106.0,96.0,117.0
2115,Hunter Breault,676292.0,102.0,78.0,98.0,67.0
2116,Hunter Brown,686613.0,138.0,92.0,111.0,
2117,Hunter Cranton,675450.0,,,133.0,113.0
2118,Hunter Dobbins,690928.0,88.0,102.0,108.0,100.0
2119,Hunter Dollander,805368.0,,83.0,84.0,90.0
2120,Hunter Dryden,827500.0,82.0,109.0,107.0,100.0
2121,Hunter Dula,702471.0,71.0,99.0,104.0,102.0
2122,Hunter Furtado,695345.0,68.0,103.0,91.0,105.0
2123,Hunter Gaddis,683769.0,121.0,89.0,105.0,92.0
2124,Hunter Greene,668881.0,95.0,100.0,112.0,115.0
2125,Hunter Gregory,695347.0,114.0,96.0,100.0,100.0
2126,Hunter Harvey,640451.0,71.0,,,
2127,Hunter Hayes,702119.0,108.0,96.0,101.0,95.0
2128,Hunter Hodges,808788.0,83.0,116.0,91.0,114.0
2129,Hunter Hollan,702052.0,,93.0,77.0,78.0
2130,Hunter Hoopes,804592.0,83.0,107.0,110.0,110.0
2131,Hunter Kublick,815047.0,58.0,93.0,97.0,85.0
2132,Hunter Loyd,805832.0,,,103.0,100.0
2133,Hunter Mann,815065.0,87.0,98.0,85.0,97.0
2134,Hunter McMahon,684937.0,65.0,89.0,113.0,91.0
2135,Hunter Omlid,804528.0,85.0,92.0,100.0,99.0
2136,Hunter Owen,694818.0,87.0,99.0,104.0,99.0
2137,Hunter Parks,688609.0,88.0,93.0,83.0,93.0
2138,Hunter Parsons,663500.0,83.0,104.0,99.0,108.0
2139,Hunter Patteson,687593.0,97.0,96.0,114.0,94.0
2140,Hunter Riggins,806329.0,,88.0,100.0,84.0
2141,Hunter Stanley,701533.0,58.0,91.0,105.0,96.0
2142,Hunter Stratton,676702.0,119.0,105.0,108.0,107.0
2143,Hunter Strickland,519326.0,97.0,86.0,96.0,89.0
2144,Hunter Viets,800648.0,,,57.0,
2145,Hurston Waldrep,694462.0,105.0,104.0,96.0,99.0
2146,Hyun Jin Ryu,547943.0,,,127.0,89.0
2147,Hyun-Seok Jang,815794.0,61.0,105.0,86.0,109.0
2148,Hyun-il Choi,683425.0,99.0,93.0,108.0,84.0
2149,Ian Anderson,666120.0,79.0,95.0,82.0,87.0
2150,Ian Bedell,678016.0,81.0,92.0,99.0,93.0
2151,Ian Churchill,686657.0,62.0,109.0,90.0,105.0
2152,Ian Clarkin,624420.0,,,107.0,95.0
2153,Ian Foggo,689303.0,63.0,100.0,90.0,112.0
2154,Ian Gibaut,664139.0,85.0,89.0,94.0,102.0
2155,Ian Hamilton,641656.0,126.0,97.0,101.0,106.0
2156,Ian Kennedy,453178.0,,103.0,115.0,106.0
2157,Ian Koenig,701617.0,88.0,84.0,109.0,78.0
2158,Ian McKinney,641855.0,,,95.0,
2159,Ian Medina,90.0,,93.0,,
2160,Ian Mejia,681256.0,105.0,99.0,111.0,91.0
2161,Ian Seymour,693855.0,122.0,109.0,117.0,107.0
2162,Ian Villers,677351.0,100.0,93.0,97.0,87.0
2163,Ignacio Briceno,692829.0,93.0,100.0,105.0,81.0
2164,Ignacio Feliz,672553.0,69.0,98.0,99.0,113.0
2165,Igor Gil,815951.0,68.0,110.0,84.0,97.0
2166,Ike Buxton,702034.0,79.0,97.0,90.0,89.0
2167,Indigo Diaz,666301.0,105.0,100.0,100.0,96.0
2168,Inmer Lobo,800308.0,88.0,103.0,112.0,96.0
2169,Inohan Paniagua,681644.0,71.0,101.0,100.0,91.0
2170,Irv Carter,691774.0,92.0,89.0,106.0,92.0
2171,Irvin Gonzalez,90.0,,90.0,,
2172,Irvin Machuca,685829.0,,92.0,110.0,117.0
2173,Irving Cota,806522.0,84.0,97.0,118.0,93.0
2174,Irving Machuca,685829.0,73.0,,117.0,
2175,Irwin Ramirez,90.0,,98.0,,
2176,Isaac Ayon,694847.0,,92.0,102.0,99.0
2177,Isaac Coffey,806190.0,86.0,95.0,90.0,93.0
2178,Isaac Gallegos,814541.0,89.0,106.0,104.0,95.0
2179,Isaac Lyon,805214.0,,86.0,115.0,99.0
2180,Isaac Mattson,676755.0,131.0,108.0,102.0,105.0
2181,Isaac Stebens,809138.0,100.0,106.0,96.0,100.0
2182,Isaiah Campbell,663462.0,107.0,97.0,105.0,93.0
2183,Isaiah Coupet,694549.0,58.0,104.0,107.0,108.0
2184,Isaiah Lowe,702584.0,97.0,89.0,94.0,80.0
2185,Isaias Uribe,692854.0,,,98.0,103.0
2186,Ismael Agreda,697795.0,82.0,110.0,100.0,102.0
2187,Ismael Cabral,90.0,,92.0,,
2188,Ismael Luciano,692593.0,67.0,90.0,87.0,75.0
2189,Ismael Michel,699330.0,57.0,95.0,89.0,92.0
2190,Israel Puello,678295.0,,,99.0,
2191,Isrrael De La Cruz,650544.0,,,98.0,
2192,Issac Solano,691473.0,,106.0,93.0,110.0
2193,Ivan Armstrong,678371.0,85.0,92.0,95.0,91.0
2194,Ivan Oviedo,699212.0,59.0,95.0,89.0,93.0
2195,Ivran Romero,813676.0,84.0,108.0,110.0,96.0
2196,Ixan Henderson,809100.0,108.0,107.0,107.0,97.0
2197,Izaak Martinez,801555.0,95.0,95.0,112.0,91.0
2198,Izack Tiger,806094.0,52.0,102.0,102.0,111.0
2199,J'Briell Easley,695037.0,60.0,95.0,117.0,98.0
2200,J.B. Bukauskas,656266.0,59.0,103.0,115.0,103.0
2201,J.B. Olson,667722.0,,83.0,102.0,82.0
2202,J.B. Wendelken,605525.0,,88.0,98.0,97.0
2203,J.C. Flowers,669001.0,89.0,90.0,82.0,87.0
2204,J.C. Mejia,650496.0,,98.0,103.0,102.0
2205,J.J. Niekro,673908.0,59.0,91.0,101.0,91.0
2206,J.J. Sanchez,803039.0,99.0,,91.0,101.0
2207,J.P. Feyereisen,656420.0,75.0,90.0,105.0,81.0
2208,J.P. France,641585.0,65.0,102.0,85.0,94.0
2209,J.P. Massey,685364.0,94.0,94.0,87.0,93.0
2210,J.T. Chargois,608638.0,72.0,,,
2211,J.T. Etheridge,822950.0,,98.0,104.0,99.0
2212,J.T. Ginn,669372.0,106.0,103.0,107.0,98.0
2213,J.T. Hintzen,673912.0,,,106.0,
2214,JC Keys,687901.0,,,81.0,
2215,JD Hammer,670456.0,,82.0,90.0,72.0
2216,JJ Goss,683101.0,80.0,98.0,110.0,87.0
2217,JJ Sanchez,803039.0,,99.0,88.0,93.0
2218,JP Sears,676664.0,138.0,97.0,112.0,95.0
2219,JP Wheat,702516.0,53.0,103.0,76.0,97.0
2220,JR Ritchie,702275.0,97.0,108.0,110.0,100.0
2221,JT Brubaker,664141.0,67.0,99.0,100.0,87.0
2222,JT Chargois,608638.0,,100.0,113.0,107.0
2223,Jace Beck,689476.0,98.0,106.0,92.0,119.0
2224,Jace Fry,605240.0,,,98.0,110.0
2225,Jace Hampson,827392.0,,,,102.0
2226,Jace Kaminska,700978.0,58.0,108.0,133.0,108.0
2227,Jace Vines,669114.0,,85.0,90.0,103.0
2228,Jacinto Arredondo,690475.0,,,84.0,
2229,Jack Aldrich,700943.0,,,102.0,94.0
2230,Jack Anderson,681252.0,,90.0,118.0,101.0
2231,Jack Anderson - 681252,681252.0,111.0,91.0,106.0,
2232,Jack Anker,804985.0,,,,101.0
2233,Jack Carey,681004.0,120.0,97.0,108.0,104.0
2234,Jack Cebert,701411.0,,,150.0,
2235,Jack Choate,805257.0,110.0,101.0,99.0,103.0
2236,Jack Crowder,694879.0,69.0,101.0,110.0,99.0
2237,Jack Cushing,681007.0,105.0,95.0,109.0,94.0
2238,Jack Dallas,806585.0,97.0,102.0,115.0,96.0
