,PLAYERID,NAME,HAND,TEAM,OPP_TM,SALARY,POS,LP,OL,OD,IPL,ERROR,2H,PITCHER,CATCHER,UMPIRE,PARK,ROOF,GVF,PLATOON,HFA,PH%,COLD,TILT_BIAS,FPTS,FPTS/$,RBI,R,SB,CS,SH,SF,GIDP,HR_DEPENDENCE,0%_PH%_FPTS,SLATE,FLOOR,CEILING,POWN,PA,PAVSSP,PAVSSP%,BA,_OBP,SLG,ISO,WOBA,CNWOBA,XWOBA_CS,XWOBA_LS,AB,K,BB,IBB,HBP,H,1B,2B,3B,HR,TB,PARTNERID,OWNERSHIP
332,4851700.0,Henry Davis,R,PIT,MIL,1,--,8,false,false,false,-,-,Quinn Priester,William Contreras (N),-,PIT,-,-,false,true,11%,true,75%,5.45,5450.0,0.37,0.38,0.04,0.02,0.02,0.001,0.07,23%,5.71,--,0.13,14.22,0.01,3.59,2.22,62%,0.227,0.294,0.35,0.123,0.286,0.304,0.308,0.23,3.25,0.87,0.24,0.01,0.08,0.74,0.5,0.14,0.01,0.08,1.13,4851700.0,
333,6562586.0,Trey Sweeney,L,DET,CHW,1,--,9,false,false,false,-,-,Shane Smith,Kyle Teel (N),-,DET,-,-,true,true,17%,false,69%,5.45,5450.0,0.34,0.38,0.06,0.02,0.0,0.001,0.05,26%,5.92,--,0.0,14.74,0.01,3.38,1.96,58%,0.214,0.29,0.368,0.154,0.29,0.286,0.267,0.288,3.05,0.93,0.29,0.01,0.03,0.65,0.41,0.12,0.04,0.09,1.12,6562586.0,
334,11510.0,Michael A. Taylor,R,CHW,DET,1,--,9,false,false,false,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,false,false,9%,false,63%,5.44,5440.0,0.37,0.39,0.07,0.02,0.03,0.001,0.05,32%,5.69,--,0.0,14.44,0.01,3.64,2.11,58%,0.197,0.253,0.338,0.141,0.261,0.29,0.289,0.271,3.35,1.38,0.23,0.0,0.03,0.66,0.42,0.12,0.01,0.11,1.13,11510.0,
335,38009.0,Isiah Kiner-Falefa,R,TOR,NYY,1,--,9,false,false,false,-,-,Cameron Schlittler,Austin Wells (+),-,NYY,-,-,false,false,0%,false,59%,5.44,5440.0,0.27,0.33,0.11,0.04,0.03,0.001,0.11,7%,5.44,Main,0.59,14.05,0.01,3.89,2.04,52%,0.251,0.29,0.316,0.065,0.27,0.281,0.268,0.274,3.65,0.67,0.16,0.0,0.05,0.92,0.74,0.14,0.01,0.02,1.15,38009.0,
336,6628458.0,Grant McCray,L,SFG,STL,1,--,8,false,false,false,-,-,Michael McGreevy,James Crooks (N),-,STL,-,-,true,false,22%,false,80%,5.44,5440.0,0.33,0.35,0.08,0.03,0.01,0.001,0.07,19%,6.07,Main,0.16,14.35,0.01,3.54,2.22,63%,0.233,0.289,0.354,0.121,0.284,0.283,0.226,0.278,3.26,0.97,0.24,0.0,0.02,0.76,0.52,0.15,0.02,0.07,1.16,6628458.0,
337,7394419.0,Cam Smith,R,HOU,TEX,1,--,7,false,false,false,-,-,Merrill Kelly,Jonah Heim (N),-,TEX,Closed,-,false,false,4%,false,64%,5.42,5420.0,0.31,0.32,0.06,0.02,0.0,0.001,0.07,20%,5.52,Main,0.18,14.54,0.01,3.92,2.31,59%,0.216,0.275,0.328,0.112,0.268,0.309,0.326,,3.62,1.17,0.26,0.0,0.04,0.78,0.53,0.16,0.02,0.07,1.19,7394419.0,
338,7934735.0,Cesar Prieto,L,STL,SFG,2000,3B/SS,6,false,false,true,-,-,Carson Seymour,Patrick Bailey (++),-,STL,-,P,true,true,6%,false,100%,5.42,2.71,0.33,0.33,0.05,0.03,0.03,0.001,0.11,13%,5.59,Main,0.42,13.93,2.6,3.82,2.09,55%,0.248,0.292,0.341,0.093,0.28,0.282,,,3.56,0.56,0.19,0.01,0.04,0.88,0.65,0.18,0.01,0.04,1.22,7934735.0,
339,9710577.0,Nathan Church,L,STL,SFG,1,--,9,false,false,false,-,-,Carson Seymour,Patrick Bailey (++),-,STL,-,P,true,true,0%,false,58%,5.42,5420.0,0.31,0.36,0.07,0.02,0.03,0.001,0.1,12%,5.45,Main,0.34,14.21,0.01,3.67,1.81,49%,0.246,0.303,0.341,0.095,0.286,0.289,0.294,,3.35,0.47,0.25,0.02,0.04,0.82,0.61,0.16,0.01,0.04,1.14,9710577.0,
340,814904.0,Ramon Urias,R,HOU,TEX,3100,2B,8,false,false,true,-,-,Merrill Kelly,Jonah Heim (N),-,TEX,Closed,-,false,false,0%,true,63%,5.4,1.74,0.34,0.37,0.02,0.01,0.0,0.001,0.07,27%,5.4,Main,0.15,13.96,0.56,3.9,2.21,57%,0.212,0.27,0.337,0.125,0.269,0.308,0.304,0.308,3.61,1.0,0.25,0.0,0.04,0.77,0.51,0.15,0.01,0.09,1.22,814904.0,
341,2039963.0,Taylor Trammell,L,HOU,TEX,2700,OF,9,false,false,true,-,-,Merrill Kelly,Jonah Heim (N),-,TEX,Closed,-,true,false,26%,false,76%,5.4,2.0,0.33,0.37,0.08,0.02,0.01,0.001,0.05,34%,6.12,Main,0.0,14.64,0.84,3.33,2.09,63%,0.202,0.284,0.368,0.166,0.288,0.298,0.316,,2.98,0.96,0.32,0.0,0.02,0.6,0.35,0.13,0.01,0.12,1.1,2039963.0,
342,2956628.0,Emmanuel Rivera,R,BAL,LAD,2400,1B/3B,7,false,false,true,-,-,Tyler Glasnow,Dalton Rushing (-),-,BAL,-,-,false,true,3%,false,63%,5.4,2.25,0.35,0.34,0.02,0.01,0.01,0.001,0.08,25%,5.49,Main,0.26,14.34,1.18,3.8,2.38,63%,0.23,0.286,0.35,0.12,0.281,0.291,0.273,0.316,3.51,0.97,0.25,0.0,0.03,0.81,0.57,0.14,0.01,0.09,1.23,2956628.0,
343,7860249.0,Jacob Melton,L,HOU,TEX,1,--,8,false,false,false,-,-,Merrill Kelly,Jonah Heim (N),-,TEX,Closed,-,true,false,31%,false,76%,5.39,5390.0,0.3,0.32,0.16,0.03,0.01,0.001,0.07,26%,6.23,Main,0.0,14.88,0.01,3.37,2.21,66%,0.208,0.26,0.347,0.139,0.266,0.275,0.261,,3.14,0.94,0.21,0.0,0.01,0.65,0.41,0.14,0.02,0.09,1.09,7860249.0,
344,38032.0,Reese McGuire,L,CHC,WAS,6600,C,9,true,true,true,-,-,Jake Irvin,Riley Adams (-),Clint Vondrak (EH),CHC,-,-,true,true,15%,false,66%,5.36,0.81,0.37,0.4,0.02,0.01,0.03,0.001,0.07,25%,5.71,--,0.18,14.11,0.01,3.45,2.14,62%,0.24,0.299,0.371,0.131,0.296,0.278,0.269,0.279,3.14,0.67,0.25,0.0,0.03,0.75,0.53,0.12,0.02,0.09,1.17,38032.0,
345,4937095.0,Dominic Canzone,L,SEA,ATL,1,--,7,false,false,false,-,-,Chris Sale,Drake Baldwin (N),-,ATL,-,-,false,false,0%,false,63%,5.36,5360.0,0.36,0.35,0.03,0.02,0.0,0.001,0.07,26%,5.37,Main,0.15,14.01,0.01,4.03,2.36,59%,0.2,0.257,0.314,0.114,0.252,0.312,0.346,0.307,3.74,1.45,0.24,0.01,0.04,0.75,0.51,0.14,0.01,0.09,1.17,4937095.0,
346,8806624.0,Will Robertson,L,CHW,DET,1,--,8,false,false,false,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,true,false,20%,false,63%,5.36,5360.0,0.37,0.38,0.02,0.01,0.0,0.001,0.05,31%,5.87,--,0.0,14.44,0.01,3.57,2.22,62%,0.204,0.274,0.36,0.156,0.278,0.282,0.216,,3.25,1.21,0.28,0.01,0.04,0.66,0.39,0.14,0.02,0.11,1.17,8806624.0,
347,3202060.0,Richie Palacios,L,TBR,CLE,3800,2B/OF,7,false,false,true,-,-,Gavin Williams,Austin Hedges (++),Jansen Visconti (H),TAM01,-,-,true,true,27%,false,67%,5.35,1.41,0.31,0.33,0.08,0.03,0.01,0.001,0.06,19%,6.0,Main,0.0,14.39,0.78,3.42,2.34,68%,0.219,0.32,0.343,0.124,0.298,0.296,,0.322,2.96,0.72,0.41,0.01,0.03,0.65,0.43,0.13,0.02,0.07,1.01,3202060.0,
348,1200230.0,Jake Rogers,R,DET,CHW,1,--,9,false,false,false,-,-,Shane Smith,Kyle Teel (N),-,DET,-,-,false,true,17%,false,60%,5.35,5350.0,0.38,0.41,0.02,0.01,0.01,0.001,0.05,32%,5.85,--,0.0,14.34,0.01,3.37,1.96,58%,0.216,0.296,0.374,0.158,0.296,0.293,0.288,0.276,3.01,0.95,0.31,0.0,0.04,0.65,0.39,0.14,0.01,0.11,1.13,1200230.0,
349,9463421.0,Andrew Gilbert,L,SFG,STL,3000,OF,9,false,false,true,-,-,Michael McGreevy,James Crooks (N),-,STL,-,-,true,false,14%,false,54%,5.35,1.78,0.34,0.38,0.02,0.01,0.01,0.001,0.08,21%,5.73,Main,0.16,13.92,1.89,3.57,2.1,59%,0.236,0.298,0.362,0.126,0.291,0.297,0.312,,3.28,0.61,0.25,0.01,0.04,0.77,0.52,0.16,0.02,0.07,1.19,9463421.0,
350,4280479.0,Nathan Lukes,L,TOR,NYY,3600,OF,7,false,false,true,-,-,Cameron Schlittler,Austin Wells (+),-,NYY,-,-,true,false,23%,true,57%,5.35,1.49,0.32,0.34,0.04,0.01,0.03,0.001,0.1,18%,5.96,Main,0.36,14.12,0.68,3.67,2.26,62%,0.247,0.312,0.348,0.101,0.294,0.309,0.322,0.306,3.31,0.58,0.3,0.01,0.03,0.82,0.62,0.12,0.02,0.06,1.15,4280479.0,
351,1454828.0,Santiago Espinal,R,CIN,NYM,2400,2B/3B,9,false,false,true,-,-,David Peterson,Francisco Alvarez (N),-,CIN,-,-,true,true,14%,false,67%,5.34,2.23,0.32,0.37,0.03,0.02,0.03,0.001,0.08,13%,5.65,--,0.44,13.59,11.73,3.5,2.29,65%,0.273,0.325,0.371,0.098,0.309,0.286,0.261,0.275,3.2,0.4,0.24,0.0,0.02,0.87,0.66,0.17,0.01,0.04,1.19,1454828.0,
352,7934691.0,Cole Young,L,SEA,ATL,1,--,9,false,false,false,-,-,Chris Sale,Drake Baldwin (N),-,ATL,-,-,false,false,0%,true,60%,5.34,5340.0,0.3,0.35,0.07,0.02,0.02,0.001,0.07,17%,5.36,Main,0.15,14.53,0.01,3.81,2.13,56%,0.214,0.282,0.319,0.105,0.269,0.314,0.327,,3.46,1.09,0.27,0.0,0.07,0.74,0.51,0.15,0.02,0.06,1.1,7934691.0,
353,6438825.0,Brooks Lee,B,MIN,KCR,3200,SS,8,false,false,true,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,true,false,1%,false,63%,5.34,1.67,0.34,0.35,0.01,0.01,0.01,0.001,0.08,18%,5.37,Main,0.32,13.93,0.94,3.91,2.17,55%,0.231,0.284,0.337,0.106,0.274,0.287,0.281,0.281,3.63,0.62,0.25,0.0,0.02,0.84,0.6,0.15,0.02,0.06,1.22,6438825.0,
354,6638831.0,Drew Romo,B,COL,SDP,1,--,9,false,false,false,-,-,Nick Pivetta,Freddy Fermin (N),-,COL,-,-,true,true,5%,false,50%,5.34,5340.0,0.35,0.38,0.02,0.01,0.02,0.001,0.06,23%,5.47,Main,0.18,14.07,0.01,3.61,2.13,59%,0.234,0.276,0.365,0.131,0.281,0.266,,0.15,3.38,0.9,0.18,0.0,0.02,0.79,0.53,0.16,0.02,0.08,1.23,6638831.0,
355,36252.0,Alex Jackson,R,BAL,LAD,1,--,8,false,false,false,-,-,Tyler Glasnow,Dalton Rushing (-),-,BAL,-,-,false,true,19%,false,43%,5.32,5320.0,0.39,0.4,0.02,0.01,0.01,0.001,0.05,43%,5.79,Main,0.0,14.21,0.01,3.46,2.27,66%,0.193,0.253,0.37,0.177,0.272,0.281,0.302,0.214,3.19,1.27,0.22,0.0,0.04,0.62,0.35,0.12,0.01,0.14,1.18,36252.0,
356,5756453.0,Liam Hicks,L,MIA,PHI,1,--,4,false,false,false,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,false,true,1%,false,58%,5.31,5310.0,0.35,0.32,0.01,0.0,0.03,0.001,0.11,4%,5.33,Main,0.65,13.28,0.01,4.07,2.82,69%,0.251,0.316,0.304,0.053,0.282,0.296,0.322,,3.68,0.73,0.28,0.0,0.08,0.93,0.77,0.13,0.01,0.01,1.12,5756453.0,
357,6089621.0,Max Schuemann,R,ATH,LAA,1,--,9,false,false,false,-,-,Jose Soriano,Logan O'Hoppe (-),-,LAA,-,-,false,false,6%,false,66%,5.3,5300.0,0.27,0.34,0.08,0.03,0.04,0.001,0.08,13%,5.45,Main,0.28,13.89,0.01,3.75,2.21,59%,0.229,0.31,0.313,0.084,0.284,0.293,0.283,0.299,3.3,0.89,0.33,0.0,0.08,0.76,0.58,0.12,0.01,0.04,1.03,6089621.0,
358,37557.0,J.P. Crawford,L,SEA,ATL,3500,SS,8,false,false,true,-,-,Chris Sale,Drake Baldwin (N),-,ATL,-,-,false,false,0%,true,54%,5.29,1.51,0.29,0.34,0.03,0.01,0.03,0.001,0.07,15%,5.29,Main,0.24,13.81,0.68,3.94,2.25,57%,0.219,0.3,0.312,0.093,0.277,0.318,0.339,0.316,3.5,1.14,0.36,0.01,0.05,0.77,0.56,0.14,0.01,0.05,1.09,37557.0,
359,5505657.0,Yanquiel Fernandez,L,COL,SDP,3100,OF,8,false,false,true,-,-,Nick Pivetta,Freddy Fermin (N),-,COL,-,-,true,true,26%,false,68%,5.29,1.71,0.36,0.38,0.01,0.0,0.0,0.001,0.06,27%,5.92,Main,0.13,14.07,0.91,3.4,2.24,66%,0.243,0.287,0.392,0.149,0.293,0.277,0.225,,3.2,0.78,0.18,0.02,0.01,0.78,0.5,0.17,0.02,0.09,1.25,5505657.0,
360,7904859.0,Troy Johnston,L,MIA,PHI,1,--,7,false,false,false,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,false,true,2%,false,55%,5.27,5270.0,0.31,0.31,0.07,0.03,0.01,0.001,0.1,11%,5.32,Main,0.46,13.88,0.01,3.76,2.52,67%,0.245,0.294,0.325,0.08,0.274,0.294,0.335,,3.5,0.87,0.18,0.01,0.07,0.86,0.67,0.13,0.01,0.04,1.14,7904859.0,
361,7382512.0,Chase Meidroth,R,CHW,DET,3100,2B/SS,8,false,false,true,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,false,false,1%,false,57%,5.26,1.7,0.27,0.33,0.05,0.03,0.01,0.001,0.09,8%,5.29,--,0.46,13.72,6.76,3.89,2.22,57%,0.243,0.311,0.316,0.073,0.283,0.299,0.299,,3.52,0.74,0.3,0.0,0.05,0.86,0.67,0.15,0.01,0.03,1.11,7382512.0,
362,4061493.0,Edouard Julien,L,MIN,KCR,1,--,8,false,false,false,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,true,false,20%,false,76%,5.26,5260.0,0.3,0.36,0.02,0.01,0.01,0.001,0.06,19%,5.82,Main,0.09,13.89,0.01,3.56,2.17,61%,0.228,0.324,0.35,0.122,0.301,0.314,0.319,0.299,3.11,1.01,0.42,0.01,0.03,0.71,0.48,0.13,0.03,0.06,1.09,4061493.0,
363,2022025.0,Will Banfield,R,CIN,NYM,1,--,7,false,false,false,-,-,David Peterson,Francisco Alvarez (N),-,CIN,-,-,true,true,14%,false,100%,5.25,5250.0,0.38,0.36,0.01,0.0,0.01,0.001,0.08,22%,5.52,--,0.18,13.57,0.01,3.74,2.52,67%,0.225,0.274,0.342,0.117,0.271,0.249,,,3.49,0.94,0.21,0.0,0.03,0.79,0.53,0.18,0.0,0.07,1.19,2022025.0,
364,5179961.0,Nick Loftin,R,KCR,MIN,1,--,8,false,false,false,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,false,true,8%,false,60%,5.22,5220.0,0.31,0.34,0.06,0.02,0.01,0.001,0.08,14%,5.4,Main,0.2,14.05,0.01,3.56,2.39,67%,0.235,0.295,0.338,0.103,0.282,0.3,0.335,0.27,3.26,0.66,0.25,0.0,0.03,0.77,0.54,0.15,0.02,0.05,1.1,5179961.0,
365,6526281.0,Nacho Alvarez Jr.,R,ATL,SEA,2500,3B,9,false,false,true,-,-,Logan Gilbert,Cal Raleigh (++),-,ATL,-,-,false,true,0%,false,67%,5.22,2.09,0.29,0.34,0.06,0.02,0.01,0.001,0.07,15%,5.22,Main,0.3,13.81,0.75,3.61,2.04,57%,0.243,0.303,0.339,0.096,0.286,0.297,0.248,0.183,3.3,0.89,0.24,0.01,0.06,0.8,0.59,0.15,0.01,0.05,1.12,6526281.0,
366,183328.0,Scott Kingery,R,LAA,ATH,1,--,9,false,false,false,-,-,Mason Barnett,Shea Langeliers (-),-,LAA,-,-,false,true,31%,false,67%,5.22,5220.0,0.33,0.36,0.09,0.01,0.03,0.001,0.05,28%,6.13,Main,0.0,14.29,0.01,3.17,1.93,61%,0.222,0.276,0.372,0.15,0.284,0.257,,,2.91,0.89,0.21,0.0,0.02,0.65,0.41,0.13,0.02,0.09,1.08,183328.0,
367,5506074.0,Darell Hernaiz,R,ATH,LAA,2600,2B/3B,9,false,false,true,-,-,Jose Soriano,Logan O'Hoppe (-),-,LAA,-,-,false,false,6%,false,58%,5.2,2.0,0.27,0.33,0.05,0.02,0.03,0.001,0.1,9%,5.35,Main,0.51,13.31,0.59,3.75,2.21,59%,0.257,0.31,0.331,0.074,0.287,0.294,0.302,0.252,3.44,0.59,0.24,0.0,0.03,0.89,0.7,0.14,0.01,0.03,1.14,5506074.0,
368,2038868.0,Kyle Isbel,L,KCR,MIN,2500,OF,9,false,false,true,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,true,true,9%,false,64%,5.2,2.08,0.29,0.34,0.08,0.02,0.05,0.001,0.08,15%,5.39,Main,0.18,14.22,0.91,3.43,2.27,66%,0.237,0.288,0.352,0.115,0.283,0.275,0.271,0.268,3.13,0.64,0.22,0.01,0.03,0.74,0.53,0.12,0.05,0.05,1.1,2038868.0,
369,2441076.0,Ben Rortvedt,L,LAD,BAL,1,--,9,false,false,false,-,-,Dean Kremer,Samuel Basallo (-),-,BAL,-,-,true,false,17%,false,80%,5.16,5160.0,0.35,0.39,0.01,0.01,0.01,0.001,0.07,26%,5.63,Main,0.07,13.66,0.01,3.68,2.11,57%,0.208,0.281,0.329,0.121,0.272,0.262,0.186,0.264,3.33,0.96,0.31,0.0,0.03,0.69,0.47,0.13,0.01,0.08,1.1,2441076.0,
370,2040063.0,Pedro Pages,R,STL,SFG,1,--,7,false,false,false,-,-,Carson Seymour,Patrick Bailey (++),-,STL,-,-,false,true,14%,false,63%,5.13,5130.0,0.37,0.35,0.01,0.01,0.02,0.001,0.08,24%,5.52,Main,0.24,13.48,0.01,3.6,1.99,55%,0.231,0.285,0.343,0.112,0.278,0.284,0.258,0.255,3.32,0.81,0.22,0.0,0.04,0.77,0.56,0.13,0.0,0.08,1.14,2040063.0,
371,6806890.0,Javier Sanoja,R,MIA,PHI,2800,3B/OF,9,false,false,true,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,true,true,25%,true,64%,5.12,1.83,0.27,0.32,0.09,0.02,0.02,0.001,0.1,8%,5.64,Main,0.38,13.82,0.6,3.23,2.28,71%,0.278,0.314,0.372,0.094,0.301,0.304,0.296,0.252,3.04,0.34,0.15,0.01,0.01,0.85,0.63,0.17,0.02,0.03,1.13,6806890.0,
372,3091740.0,Nick Fortes,R,TBR,CLE,1,--,8,false,false,false,-,-,Gavin Williams,Austin Hedges (++),Jansen Visconti (H),TAM01,-,-,false,true,15%,false,61%,5.12,5120.0,0.36,0.37,0.02,0.01,0.05,0.001,0.07,29%,5.45,Main,0.07,13.91,0.01,3.51,2.23,64%,0.216,0.27,0.348,0.132,0.275,0.275,0.287,0.236,3.21,0.65,0.19,0.0,0.06,0.69,0.47,0.12,0.01,0.1,1.12,3091740.0,
373,8037753.0,Hayden Senger,R,NYM,CIN,1,--,9,false,false,false,-,-,Andrew Abbott,Jose Trevino (+),-,CIN,-,-,true,false,20%,false,73%,5.09,5090.0,0.33,0.37,0.02,0.01,0.02,0.001,0.05,29%,5.65,--,0.01,13.52,0.01,3.57,2.04,57%,0.211,0.267,0.345,0.134,0.27,0.266,0.235,,3.29,1.05,0.21,0.0,0.04,0.7,0.44,0.16,0.0,0.09,1.14,8037753.0,
374,6623407.0,Mickey Gasper,B,MIN,KCR,1,--,8,false,false,false,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,true,false,23%,false,78%,5.08,5080.0,0.31,0.35,0.01,0.01,0.01,0.001,0.06,20%,5.68,Main,0.15,13.57,0.01,3.52,2.17,62%,0.231,0.309,0.348,0.117,0.293,0.309,0.216,0.31,3.15,0.62,0.31,0.0,0.05,0.73,0.51,0.14,0.02,0.06,1.09,6623407.0,
375,7659410.0,Heriberto Hernandez,R,MIA,PHI,3500,OF,5,false,false,true,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,true,true,39%,false,54%,5.07,1.45,0.36,0.35,0.03,0.0,0.02,0.001,0.07,21%,5.83,Main,0.03,13.8,0.38,3.51,2.74,78%,0.215,0.281,0.334,0.119,0.273,0.302,0.312,,3.19,1.16,0.27,0.01,0.03,0.69,0.45,0.16,0.01,0.07,1.07,7659410.0,
376,7718941.0,Christian Koss,R,SFG,STL,1,--,8,false,false,false,-,-,Michael McGreevy,James Crooks (N),-,STL,-,-,false,false,8%,false,67%,5.06,5060.0,0.3,0.32,0.05,0.02,0.05,0.001,0.1,12%,5.26,Main,0.42,13.4,0.01,3.79,2.22,59%,0.239,0.269,0.323,0.084,0.262,0.279,0.295,,3.58,0.81,0.12,0.0,0.04,0.85,0.65,0.15,0.02,0.04,1.16,7718941.0,
377,1257200.0,Tyler Heineman,B,TOR,NYY,1,--,8,false,false,false,-,-,Cameron Schlittler,Austin Wells (+),-,NYY,-,-,true,false,9%,false,54%,5.05,5050.0,0.31,0.35,0.04,0.02,0.06,0.001,0.08,20%,5.27,Main,0.16,13.67,0.01,3.84,2.16,56%,0.202,0.277,0.293,0.091,0.26,0.275,0.276,,3.4,0.83,0.3,0.0,0.07,0.69,0.52,0.09,0.01,0.07,1.0,1257200.0,
378,2039176.0,Tristan Gray,L,TBR,CLE,1,--,9,false,false,false,-,-,Gavin Williams,Austin Hedges (++),Jansen Visconti (H),TAM01,-,-,true,true,17%,false,67%,5.02,5020.0,0.37,0.38,0.01,0.0,0.0,0.001,0.04,35%,5.41,Main,0.0,13.67,0.01,3.36,2.12,63%,0.189,0.26,0.352,0.163,0.268,0.274,0.342,,3.06,1.09,0.27,0.01,0.03,0.58,0.32,0.13,0.01,0.11,1.08,2039176.0,
379,2076518.0,Willie MacIver,R,ATH,LAA,1,--,9,false,false,false,-,-,Jose Soriano,Logan O'Hoppe (-),-,LAA,-,-,false,false,11%,false,64%,5.02,5020.0,0.29,0.33,0.05,0.03,0.01,0.001,0.09,17%,5.29,Main,0.24,13.37,0.01,3.67,2.21,60%,0.225,0.287,0.317,0.092,0.271,0.281,0.282,,3.36,0.98,0.24,0.0,0.06,0.76,0.56,0.13,0.01,0.05,1.07,2076518.0,
380,6799741.0,Bryce Teodosio,R,LAA,ATH,2600,OF,9,false,false,true,-,-,Mason Barnett,Shea Langeliers (-),-,LAA,-,-,false,true,37%,true,68%,5.01,1.93,0.28,0.32,0.12,0.03,0.02,0.001,0.05,20%,6.09,Main,0.0,14.03,0.47,3.06,1.93,63%,0.232,0.286,0.361,0.129,0.285,0.261,0.199,0.202,2.82,0.86,0.18,0.0,0.04,0.66,0.43,0.14,0.02,0.06,1.02,6799741.0,
381,3202757.0,James Outman,L,MIN,KCR,2300,OF,9,false,false,true,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,true,false,23%,true,76%,4.98,2.17,0.31,0.35,0.03,0.02,0.0,0.001,0.04,26%,5.6,Main,0.0,13.84,0.35,3.4,2.05,60%,0.197,0.281,0.341,0.144,0.276,0.293,0.258,0.288,3.04,1.11,0.31,0.01,0.04,0.6,0.36,0.12,0.04,0.08,1.04,3202757.0,
382,2104348.0,Liover Peguero,R,PIT,MIL,1,--,8,false,false,false,-,-,Quinn Priester,William Contreras (N),-,PIT,-,P,false,true,6%,false,76%,4.97,4970.0,0.32,0.32,0.07,0.02,0.03,0.001,0.1,14%,5.11,--,0.28,13.44,0.01,3.66,2.22,61%,0.226,0.266,0.312,0.086,0.257,0.277,0.234,,3.43,0.89,0.17,0.0,0.03,0.78,0.58,0.14,0.01,0.04,1.07,2104348.0,
383,7899094.0,Carlos Cortes,L,ATH,LAA,1,--,7,false,false,false,-,-,Jose Soriano,Logan O'Hoppe (-),-,LAA,-,-,true,false,32%,false,50%,4.96,4960.0,0.33,0.32,0.01,0.0,0.0,0.001,0.08,24%,5.74,Main,0.07,13.27,0.01,3.54,2.44,69%,0.217,0.288,0.335,0.118,0.277,0.291,0.298,,3.21,0.72,0.3,0.0,0.03,0.7,0.47,0.14,0.01,0.07,1.07,7899094.0,
384,1452777.0,Ali Sanchez,R,BOS,ARI,1,--,9,false,false,false,-,-,Eduardo Rodriguez,Gabriel Moreno (N),-,ARI,Closed,-,true,false,22%,false,60%,4.96,4960.0,0.33,0.37,0.01,0.01,0.04,0.001,0.07,19%,5.49,Main,0.22,12.93,0.01,3.51,2.17,62%,0.237,0.287,0.342,0.105,0.279,0.267,0.339,0.202,3.23,0.83,0.23,0.01,0.01,0.77,0.55,0.15,0.0,0.06,1.1,1452777.0,
385,4855728.0,Connor Kaiser,R,ARI,BOS,1,--,9,false,false,false,-,-,Payton Tolle,Carlos Narvaez (N),-,ARI,Closed,-,true,true,10%,false,100%,4.93,4930.0,0.32,0.35,0.05,0.01,0.02,0.001,0.05,19%,5.2,Main,0.0,13.36,0.01,3.53,1.81,51%,0.199,0.273,0.308,0.109,0.261,0.254,,,3.18,1.22,0.31,0.0,0.02,0.63,0.42,0.14,0.01,0.06,0.98,4855728.0,
386,6174895.0,Brett Harris,R,ATH,LAA,1,--,8,false,false,false,-,-,Jose Soriano,Logan O'Hoppe (-),-,LAA,-,P,false,false,17%,false,36%,4.89,4890.0,0.29,0.32,0.04,0.02,0.03,0.001,0.1,18%,5.31,Main,0.26,13.41,0.01,3.68,2.33,63%,0.222,0.289,0.306,0.084,0.27,0.289,0.24,0.299,3.32,0.8,0.27,0.0,0.06,0.74,0.57,0.11,0.01,0.05,1.02,6174895.0,
387,2038765.0,George Valera,L,CLE,TBR,1,--,7,false,false,false,-,-,Ian Seymour,Hunter Feduccia (N),Jansen Visconti (H),TAM01,-,-,false,false,2%,false,100%,4.89,4890.0,0.31,0.31,0.04,0.01,0.01,0.001,0.06,28%,5.86,Main,0.03,13.37,0.01,3.35,2.39,71%,0.22,0.279,0.352,0.132,0.278,0.289,,,3.09,0.91,0.23,0.01,0.03,0.68,0.45,0.14,0.01,0.08,1.09,2038765.0,
388,7860970.0,Cody Freeman,R,TEX,HOU,2900,2B/3B,7,false,false,true,-,-,Colton Gordon,Yainer Diaz (N),-,TEX,Closed,-,true,true,40%,false,62%,4.88,1.68,0.3,0.3,0.04,0.01,0.01,0.001,0.07,25%,5.86,Main,0.11,13.36,0.77,3.16,2.19,69%,0.248,0.291,0.386,0.138,0.295,0.29,0.296,,2.97,0.43,0.16,0.01,0.02,0.74,0.49,0.16,0.01,0.07,1.15,7860970.0,
