,player_name,pitcher,fDurability,fERA,fControl,fStuff
2931,Will Schomberg,801696,125.0,,,
2933,Will Varmette,815580,101.0,,,
2936,Will Watson,814492,113.0,,,
2939,William Fleming,694389,119.0,,,
2940,William Kempner,687531,122.0,,,
2941,William Privette,811316,114.0,,,
2943,Wilmy Sanchez,804522,126.0,,,
2945,Winston Santos,692437,107.0,,,
2946,Woo-Suk Go,808970,121.0,,,
2947,Wuilliams Rodriguez,808252,49.0,,,
2948,Wyatt Crowell,694573,107.0,,,
2949,Wyatt Hudepohl,694766,40.0,,,
2950,Wyatt Olds,681544,133.0,,,
2951,Xander Hamilton,687295,45.0,,,
2952,Xavier Martinez,821970,105.0,,,
2953,Xavier Meachem,801870,108.0,,,
2954,Xavier Rivas,814392,86.0,,,
2957,Yadiel Batista,810098,53.0,,,
2958,Yaqui Rivera,700072,92.0,,,
2961,Yeferson Vargas,814279,89.0,,,
2962,Yeiber Cartaya,805699,90.0,,,
2964,Yendy Gomez,700365,43.0,,,
2965,Yenfri Sosa,702374,61.0,,,
2967,Yenrri Rojas,805060,107.0,,,
2968,Yeri Perez,805615,115.0,,,
2969,Yeriel Santos,802105,114.0,,,
2970,Yerlin Rodriguez,693750,107.0,,,
2974,Yhoiker Fajardo,823369,76.0,,,
2977,Yimi Presinal,800580,88.0,,,
2978,Yoel Tejeda Jr.,701347,79.0,,,
2981,Yokelvin Reyes,700714,58.0,,,
2982,Yondrei Rojas,700292,100.0,,,
2983,Yoniel Curet,692414,106.0,,,
2986,Yordanny Monegro,694057,46.0,,,
2987,Yordin Chalas,808054,126.0,,,
2988,Yordy Herrera,800277,83.0,,,
2989,Yorlin Calderon,683583,137.0,,,
2990,Yorman Galindez,800223,40.0,,,
2991,Yorman Gomez,691414,125.0,,,
2992,Yosber Sanchez,681458,81.0,,,
2995,Yovanny Cabrera,687672,51.0,,,
2996,Yovanny Cruz,672442,98.0,,,
2998,Yu-Min Lin,801179,120.0,,,
2999,Yujanyer Herrera,692632,40.0,,,
3003,Yunior Marte - 805074,805074,81.0,,,
3004,Yunior Tur,814305,133.0,,,
3008,Zac Leigh,684949,112.0,,,
3013,Zach Fogell,808820,40.0,,,
3014,Zach Franklin,702103,127.0,,,
3015,Zach Fruit,688396,100.0,,,
3017,Zach Jacobs,806303,121.0,,,
3021,Zach McCambley,685112,136.0,,,
3023,Zach Messinger,684725,139.0,,,
3026,Zach Peek,686745,98.0,,,
3031,Zach Thornton,804267,60.0,,,
3032,Zachary Cawyer,815045,96.0,,,
3033,Zachary Redner,828412,116.0,,,
3037,Zack Lee,687033,111.0,,,
3039,Zack Qin,805243,40.0,,,
3041,Zack Showalter,701374,79.0,,,
3046,Zander Mueth,805800,41.0,,,
3047,Zander Sechrist,801415,113.0,,,
3048,Zane Barnhart,813829,114.0,,,
3049,Zane Mills,677312,148.0,,,
3050,Zane Morehouse,689557,117.0,,,
3051,Zane Russell,801546,119.0,,,
3052,Zane Taylor,823990,52.0,,,
